id,host_response_rate,host_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,Label,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_response_time_nan,property_type_Apartment,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,host_tenure,is_new_host,number_of_host_verifications,Amenties Include TV,Amenties Include Air conditioning,Amenties Include Wheelchair accessible,Amenties Include Elevator,Amenties Include Washer,Amenties Include Dryer,Amenties Include Internet,Amenties Include Wifi,Amenties Include Gym,Amenties Include parking,Amenties Include Pets,Amenties Include Dishes and silverware,Amenties Include Coffee maker,Amenties Include Microwave,Amenties Include Refrigerator,offers_weekly_price,offers_monthly_price,charges_security_deposit,charges_cleaning_fee
9595698.0,100.0,1.0,1.0,0.0,6.0,1.0,2.0,2.0,179.0,200.0,70.0,4.0,50.0,1.0,99.0,0,0,0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1136.0,0,7,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
9614688.0,73.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,115.0,500.0,100.0,1.0,0.0,30.0,360.0,0,0,0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1135.0,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
9835226.0,99.0,97.0,1.0,1.0,5.0,2.0,2.0,3.0,295.0,227.13888704649463,250.0,1.0,0.0,30.0,1125.0,0,0,0,96.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1679.0,0,5,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
9943207.0,100.0,1.0,1.0,1.0,16.0,2.0,7.0,10.0,349.0,250.0,249.0,9.0,55.0,2.0,21.0,0,0,0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1767.0,0,5,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
10055764.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,197.0,1500.0,100.0,2.0,35.0,30.0,1125.0,0,0,0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1111.0,0,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
10135852.0,93.24785309702177,2.0,1.0,1.0,2.0,1.0,1.0,1.0,215.0,300.0,60.0,1.0,0.0,3.0,1125.0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1761.0,0,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
10433510.0,100.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,125.0,0.0,0.0,1.0,45.0,2.0,7.0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1107.0,0,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1
10460271.0,100.0,1.0,1.0,1.0,6.0,1.0,3.0,4.0,525.0,227.13888704649463,150.0,1.0,0.0,3.0,90.0,1,0,0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2000.0,0,5,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1
10474722.0,100.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,184.0,0.0,125.0,2.0,50.0,1.0,1125.0,0,0,0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1088.0,0,6,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1
10549889.0,100.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,130.0,100.0,70.0,2.0,250.0,4.0,18.0,1,0,0,0.0,1.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1085.0,0,4,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1
10728179.0,93.24785309702177,1.0,1.0,1.0,2.0,1.0,1.0,2.0,68.0,0.0,20.0,1.0,20.0,3.0,999.0,1,0,0,0.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2779.0,0,5,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1
11058826.0,100.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,175.0,300.0,100.0,1.0,20.0,3.0,90.0,1,0,0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1652.0,0,6,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
11103400.0,100.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,63.0,300.0,60.0,1.0,15.0,1.0,60.0,1,0,0,0.0,2.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1062.0,0,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
11159093.0,100.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,60.0,300.0,60.0,1.0,0.0,2.0,90.0,1,0,0,0.0,2.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1062.0,0,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
11410116.0,100.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,160.0,150.0,50.0,1.0,0.0,1.0,1000.0,1,0,0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1046.0,0,5,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1
11553484.0,90.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,115.0,200.0,100.0,2.0,20.0,1.0,1125.0,0,0,0,0.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1037.0,0,5,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1
11574461.0,50.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,250.0,227.13888704649463,64.66556532452259,1.0,0.0,1.0,1125.0,0,0,0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1227.0,0,7,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0
11668595.0,100.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,250.0,1000.0,75.0,1.0,0.0,2.0,365.0,0,0,0,2.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1816.0,0,7,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1
11716525.0,30.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,60.0,0.0,64.66556532452259,1.0,0.0,20.0,1125.0,0,0,0,0.0,4.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1953.0,0,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
11757399.0,93.24785309702177,1.0,1.0,1.0,3.0,1.0,1.0,2.0,250.0,0.0,100.0,2.0,25.0,2.0,1125.0,0,0,0,1.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2301.0,0,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
11865950.0,60.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,60.0,227.13888704649463,20.0,1.0,10.0,30.0,1125.0,0,0,0,0.0,3.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1163.0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11970301.0,93.24785309702177,1.0,1.0,1.0,3.0,1.0,1.0,1.0,50.0,227.13888704649463,64.66556532452259,2.0,20.0,1.0,29.0,0,0,0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1016.0,0,5,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0
11983165.0,93.24785309702177,1.0,1.0,1.0,2.0,1.5,1.0,1.0,105.0,227.13888704649463,5.0,1.0,0.0,3.0,1125.0,0,0,0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1371.0,0,4,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
11987617.0,100.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,275.0,0.0,100.0,1.0,0.0,7.0,1125.0,0,0,0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2476.0,0,6,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1
11992126.0,51.0,15.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,250.0,125.0,1.0,0.0,30.0,1124.0,0,0,0,15.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1015.0,0,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
12022083.0,51.0,15.0,1.0,1.0,6.0,1.0,2.0,2.0,220.0,500.0,240.0,1.0,0.0,30.0,1125.0,0,0,0,15.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1015.0,0,6,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
12024220.0,36.0,34.0,1.0,1.0,5.0,1.0,2.0,2.0,150.0,3000.0,64.66556532452259,1.0,0.0,30.0,365.0,0,0,0,34.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1112.0,0,5,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
12049184.0,100.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,180.0,0.0,80.0,1.0,0.0,4.0,100.0,0,0,0,2.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1012.0,0,5,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1
12132920.0,51.0,15.0,1.0,1.0,2.0,1.0,1.2237252338328473,1.0,100.0,250.0,125.0,1.0,0.0,30.0,1125.0,0,0,0,15.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1015.0,0,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
12173146.0,71.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,95.0,100.0,25.0,1.0,25.0,1.0,120.0,0,0,0,0.0,7.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1065.0,0,8,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
12188768.0,90.0,1.0,1.0,0.0,6.0,1.0,2.0,3.0,299.0,250.0,75.0,4.0,25.0,3.0,1124.0,1,0,0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1954.0,0,3,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1
12246178.0,93.24785309702177,2.0,1.0,1.0,1.0,1.5,1.0,1.0,68.0,0.0,25.0,1.0,0.0,2.0,45.0,1,0,0,0.0,2.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1002.0,0,4,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
12402601.0,100.0,1.0,1.0,0.0,5.0,1.0,2.0,3.0,79.0,250.0,99.0,4.0,49.0,2.0,21.0,0,0,0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,993.0,0,8,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
12428887.0,51.0,15.0,1.0,1.0,4.0,1.0,1.0,1.0,160.0,500.0,200.0,1.0,0.0,30.0,1125.0,0,0,0,15.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1015.0,0,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
12470816.0,100.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,80.0,100.0,30.0,1.0,15.0,1.0,1125.0,1,0,0,0.0,1.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1508.0,0,4,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1
12489892.0,93.24785309702177,1.0,1.0,0.0,4.0,1.5,1.0,1.0,190.0,150.0,60.0,3.0,50.0,2.0,20.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1701.0,0,8,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
12515056.0,51.0,15.0,1.0,1.0,6.0,1.0,2.0,2.0,137.0,500.0,200.0,1.0,0.0,30.0,1125.0,0,0,0,15.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1015.0,0,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
12696236.0,71.0,8.0,1.0,1.0,4.0,1.5,1.0,3.0,105.0,200.0,40.0,1.0,45.0,1.0,1125.0,0,0,0,0.0,7.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1065.0,0,8,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1
12856778.0,80.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,227.13888704649463,40.0,1.0,0.0,1.0,1125.0,1,0,0,0.0,2.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1320.0,0,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
12857265.0,100.0,4.0,1.0,1.0,5.0,1.0,1.0,3.0,165.0,0.0,75.0,2.0,10.0,1.0,1125.0,1,0,0,4.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1654.0,0,4,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1
13017303.0,93.24785309702177,1.0,1.0,1.0,2.0,1.0,1.0,1.0,46.0,100.0,30.0,1.0,0.0,3.0,1125.0,0,0,0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1223.0,0,6,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
13036622.0,44.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,105.0,227.13888704649463,57.0,1.0,25.0,30.0,1125.0,0,0,0,3.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,961.0,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13098844.0,67.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,180.0,200.0,100.0,1.0,0.0,7.0,1125.0,0,0,0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,958.0,0,5,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
13136061.0,100.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,250.0,100.0,30.0,1.0,0.0,2.0,10.0,0,0,0,2.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,955.0,0,6,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
13163427.0,93.24785309702177,1.0,1.0,1.0,4.0,2.0,2.0,2.0,300.0,200.0,125.0,1.0,0.0,4.0,28.0,0,0,0,1.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,953.0,0,7,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1
13265410.0,100.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,120.0,227.13888704649463,10.0,1.0,0.0,1.0,7.0,0,0,0,1.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1935.0,0,7,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
13326411.0,95.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,140.0,0.0,70.0,2.0,20.0,2.0,1125.0,1,0,0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,943.0,0,6,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1
13334879.0,100.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,370.0,500.0,220.0,5.0,50.0,3.0,90.0,1,0,0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,943.0,0,5,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1
13355012.0,100.0,4.0,1.0,1.0,7.0,1.0,1.0,4.0,165.0,0.0,75.0,2.0,10.0,1.0,1125.0,1,0,0,4.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1654.0,0,4,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1
13564221.0,90.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,50.0,100.0,64.66556532452259,1.0,0.0,2.0,12.0,0,0,0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1842.0,0,6,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
13590200.0,92.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,229.0,500.0,99.0,5.0,0.0,5.0,30.0,1,0,0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,927.0,0,5,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
13602433.0,100.0,4.0,1.0,1.0,7.0,1.0,1.0,5.0,165.0,0.0,75.0,2.0,10.0,1.0,1125.0,1,0,0,4.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1654.0,0,4,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1
13623061.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,50.0,227.13888704649463,64.66556532452259,1.0,10.0,3.0,1125.0,1,0,0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1982.0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13814663.0,100.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,125.0,0.0,50.0,2.0,50.0,2.0,30.0,1,0,0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1028.0,0,7,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
13941411.0,93.24785309702177,1.0,1.0,1.0,2.0,1.0,1.0,1.0,95.0,200.0,20.0,1.0,0.0,1.0,1125.0,0,0,0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1693.0,0,5,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1
14016708.0,100.0,7.0,1.0,1.0,6.0,1.0,0.0,3.0,100.0,0.0,75.0,2.0,10.0,1.0,1125.0,1,0,0,6.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,908.0,0,4,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
14143905.0,100.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,200.0,50.0,1.0,0.0,1.0,1125.0,1,0,0,0.0,4.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,892.0,0,6,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1
14253667.0,100.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,200.0,50.0,1.0,0.0,1.0,1125.0,1,0,0,0.0,4.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,892.0,0,6,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1
14273960.0,100.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,299.0,1000.0,130.0,2.0,49.0,1.0,28.0,0,0,0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1298.0,0,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
14321059.0,93.24785309702177,1.0,1.0,1.0,2.0,1.0,1.0,1.0,59.0,0.0,50.0,1.0,10.0,3.0,50.0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2068.0,0,5,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
14357462.0,93.24785309702177,0.0,1.0,1.0,2.0,1.0,0.0,1.0,100.0,227.13888704649463,100.0,2.0,25.0,15.0,1125.0,0,0,0,1.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2567.0,0,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
14443358.0,100.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,58.0,0.0,19.0,1.0,19.0,1.0,31.0,0,0,0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,919.0,0,6,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1
14447619.0,86.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,180.0,500.0,100.0,2.0,120.0,7.0,1125.0,0,0,0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1184.0,0,9,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
14550985.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,150.0,300.0,64.66556532452259,3.0,50.0,5.0,1125.0,0,0,0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2041.0,0,8,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
14636181.0,100.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,85.0,227.13888704649463,20.0,1.0,25.0,1.0,28.0,0,0,0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,865.0,0,8,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
14653718.0,100.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,250.0,227.13888704649463,64.66556532452259,1.0,0.0,2.0,1125.0,1,0,0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,864.0,0,4,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
14758871.0,93.24785309702177,2.0,1.0,0.0,2.0,1.0,1.0,1.0,99.0,350.0,99.0,2.0,25.0,2.0,1125.0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,903.0,0,5,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1
14822480.0,93.24785309702177,1.0,1.0,1.0,6.0,3.0,3.0,3.0,300.0,500.0,30.0,6.0,100.0,4.0,21.0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1911.0,0,4,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1
14825914.0,100.0,7.0,1.0,1.0,4.0,1.0,0.0,1.0,110.0,0.0,75.0,1.0,10.0,1.0,1125.0,1,0,0,6.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,908.0,0,4,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
14872249.0,93.24785309702177,0.0,1.0,1.0,1.0,1.5,1.0,1.0,135.0,0.0,0.0,1.0,0.0,31.0,60.0,0,0,0,0.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1741.0,0,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
14918642.0,100.0,1.0,1.0,0.0,2.0,0.5,1.0,1.0,45.0,120.0,40.0,2.0,10.0,3.0,1125.0,1,0,0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,869.0,0,6,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
