,venue.id,venue.name,venue.location.address,venue.location.crossStreet,venue.location.lat,venue.location.lng,venue.location.labeledLatLngs,neighborhood,pop_rank,venue.location.postalCode,venue.location.cc,venue.location.state,venue.location.city
43,4fc94580d4f24895b4467d5c,Starbucks,700 Exterior St,at Target,40.81963,-73.93039,"[{'label': 'display', 'lat': 40.81963, 'lng': -73.93039}]",Concourse Village,44,,,,
44,4b4653b4f964a520b41d26e3,Giovanni's Restaurant,579 Grand Concourse,at 150th St,40.819361560076736,-73.92702926271058,"[{'label': 'display', 'lat': 40.819361560076736, 'lng': -73.92702926271058}, {'label': 'entrance', 'lat': 40.819404, 'lng': -73.927125}]",Concourse Village,45,,,,
45,4cb4ee73589f236a03a82c3d,GameStop,710 Exterior Street,,40.82299134451857,-73.93060573277346,"[{'label': 'display', 'lat': 40.82299134451857, 'lng': -73.93060573277346}]",Concourse Village,46,,,,
46,4c10df21ce640f47a08a3a52,Joseph Yancey Track And Field,E 161st St,,40.828053984421786,-73.92810305690938,"[{'label': 'display', 'lat': 40.828053984421786, 'lng': -73.92810305690938}]",Concourse Village,47,,,,
47,4ea341fc93ad755e37544244,Bronx Documentary Center,614 Courtlandt Ave,151st St,40.818003305900554,-73.91886424623162,"[{'label': 'display', 'lat': 40.818003305900554, 'lng': -73.91886424623162}]",Concourse Village,48,,,,
48,4cfbdf6cfeec6dcb791c4936,Gotham Stadium Tennis Center,725 Exterior St,,40.824212610247834,-73.93144658949946,"[{'label': 'display', 'lat': 40.824212610247834, 'lng': -73.93144658949946}]",Concourse Village,49,,,,
49,51b06626498e18f27d5120a3,Dunkin',260 E 161st St,Morris Ave,40.82554600541616,-73.91894764165238,"[{'label': 'display', 'lat': 40.82554600541616, 'lng': -73.91894764165238}, {'label': 'entrance', 'lat': 40.825577, 'lng': -73.918945}]",Concourse Village,50,,,,
0,4c227f349085d13a5b6e86cc,Food City,1000 Ladd Landing Blvd,,35.88526631620626,-84.49672492813633,"[{'label': 'display', 'lat': 35.88526631620626, 'lng': -84.49672492813633}]",Midtown,1,37763,,,
1,4b6ddfa3f964a520a0972ce3,Kroger,1820 Roane State Hwy,,35.8920794,-84.5507008,"[{'label': 'display', 'lat': 35.8920794, 'lng': -84.5507008}]",Midtown,2,37748,,,
2,4ba2335bf964a52056e337e3,Walmart Supercenter,1102 No. Gateway Ave,,35.88017540524595,-84.657472964349,"[{'label': 'display', 'lat': 35.88017540524595, 'lng': -84.657472964349}]",Midtown,3,37854,,,
3,4c2fa4216f1fef3bde95eb3d,Roane County Park,3515 Roane State Hwy,,35.862434925885644,-84.59237973586788,"[{'label': 'display', 'lat': 35.862434925885644, 'lng': -84.59237973586788}]",Midtown,4,37748,,,
4,598dbc920a464d25e3d87388,Dunkin',1827 Griffith Dr,,35.8901283,-84.54817159999999,"[{'label': 'display', 'lat': 35.8901283, 'lng': -84.54817159999999}]",Midtown,5,37748,,,
5,4ced745394b99eb0e4a41f56,Lowe's,1800 Roane State Highway,,35.8932115,-84.5492155,"[{'label': 'display', 'lat': 35.8932115, 'lng': -84.5492155}]",Midtown,6,37748,,,
6,4bdf1d096198c9b647fd15ff,Food City,1130 S Roane St,,35.91819666182945,-84.57300054196467,"[{'label': 'display', 'lat': 35.91819666182945, 'lng': -84.57300054196467}]",Midtown,7,37748,,,
7,4dd57d0bbd41965192d0ca82,Dollar General,201 Ruritan Rd,,35.92051758157364,-84.5632554435342,"[{'label': 'display', 'lat': 35.92051758157364, 'lng': -84.5632554435342}]",Midtown,8,37748,,,
8,4c901434fbe58cfa4e281fb9,SONIC Drive In,236 N Kentucky St,,35.8728531231096,-84.5152024217759,"[{'label': 'display', 'lat': 35.8728531231096, 'lng': -84.5152024217759}, {'label': 'entrance', 'lat': 35.872943, 'lng': -84.515368}]",Midtown,9,37763,,,
9,4c128fae77cea5933148cd60,Walgreens,1797 Roane State Hwy,,35.8923363,-84.544742,"[{'label': 'display', 'lat': 35.8923363, 'lng': -84.544742}, {'label': 'entrance', 'lat': 35.892383, 'lng': -84.544648}]",Midtown,10,37748,,,
10,5171bad0e4b071aabe7bb1a0,Jake's Tavern & Grill,,,35.89478635904604,-84.62189092058505,"[{'label': 'display', 'lat': 35.89478635904604, 'lng': -84.62189092058505}]",Midtown,11,37748,,,
11,4bb546e21344b713f5249c04,Cracker Barrel Old Country Store,1839 South Roane St. I-40 & U.S. 27,,35.9085287,-84.5882867,"[{'label': 'display', 'lat': 35.9085287, 'lng': -84.5882867}]",Midtown,12,37748,,,
12,507ab406e4b0b6155ad86c63,McDonald's,1106 N Gateway Ave,,35.881495496515214,-84.66007389128208,"[{'label': 'display', 'lat': 35.881495496515214, 'lng': -84.66007389128208}]",Midtown,13,37854,,,
13,4dceb13cae603b786d359b74,Dollar General,218 N 3rd St,,35.872355999999996,-84.514202,"[{'label': 'display', 'lat': 35.872355999999996, 'lng': -84.514202}, {'label': 'entrance', 'lat': 35.872814, 'lng': -84.514133}]",Midtown,14,37763,,,
14,4b8af4f4f964a5202a8b32e3,SONIC Drive In,1007 N Roane St,,35.94040542094,-84.5437239351599,"[{'label': 'display', 'lat': 35.94040542094, 'lng': -84.5437239351599}]",Midtown,15,37748,,,
15,4bc0c9df920eb713ed8f192c,SONIC Drive In,1324 N Gateway Ave,,35.8838168,-84.6556432,"[{'label': 'display', 'lat': 35.8838168, 'lng': -84.6556432}, {'label': 'entrance', 'lat': 35.883925, 'lng': -84.655655}]",Midtown,16,37854,,,
16,4e2a2677b61cd0108366c81e,Caney Creek RV Resort,Roane State Highway,,35.861015847459875,-84.59774902084152,"[{'label': 'display', 'lat': 35.861015847459875, 'lng': -84.59774902084152}]",Midtown,17,,,,
17,4d5178384015b1f707a070cf,Don Eduardo's,1202 N Kentucky St,,35.88212811503457,-84.50602345704634,"[{'label': 'display', 'lat': 35.88212811503457, 'lng': -84.50602345704634}]",Midtown,18,37763,,,
18,53daa43e498efa6a743fecd0,Zaxby's Chicken Fingers & Buffalo Wings,2022 Roane State Hwy,,35.890861,-84.549565,"[{'label': 'display', 'lat': 35.890861, 'lng': -84.549565}]",Midtown,19,37748,,,
19,4b7adbf1f964a52091412fe3,Buddy's Bar-B-Q - Kingston,417 N Kentucky St,,35.87509771048782,-84.51448287345231,"[{'label': 'display', 'lat': 35.87509771048782, 'lng': -84.51448287345231}, {'label': 'entrance', 'lat': 35.875024, 'lng': -84.514396}]",Midtown,20,37763,,,
20,4d9dd0c2baae54817832fa64,Big Lots,1426 N Gateway Ave,,35.887017240409264,-84.64444244601532,"[{'label': 'display', 'lat': 35.887017240409264, 'lng': -84.64444244601532}, {'label': 'entrance', 'lat': 35.887757, 'lng': -84.644386}]",Midtown,21,37854,,,
21,4ca65a3297c8a1cdd17b6fa5,Shell Gas Station,I-40,,35.907090299122444,-84.59117339486009,"[{'label': 'display', 'lat': 35.907090299122444, 'lng': -84.59117339486009}]",Midtown,22,37748,,,
22,557ca39f498ea3ff92700771,Roane Street Grill,812 N Roane St,,35.93768,-84.54637,"[{'label': 'display', 'lat': 35.93768, 'lng': -84.54637}, {'label': 'entrance', 'lat': 35.937769, 'lng': -84.546305}]",Midtown,23,37748,,,
23,4e21e42562e1964dbb6c1987,Captain D's,1498 N Gateway Ave,,35.88809766310546,-84.64166821106119,"[{'label': 'display', 'lat': 35.88809766310546, 'lng': -84.64166821106119}, {'label': 'entrance', 'lat': 35.88821, 'lng': -84.641706}]",Midtown,24,37854,,,
24,4cd59cf6fb595481265bdf50,Los Primos Mexican Restaurant,1712 S Roane St,,35.9115700730486,-84.58458223268688,"[{'label': 'display', 'lat': 35.9115700730486, 'lng': -84.58458223268688}]",Midtown,25,37748,,,
25,4beb2879a9900f479e741740,Wendy’s,1618 S Roane St,,35.91299402108144,-84.5829664170742,"[{'label': 'display', 'lat': 35.91299402108144, 'lng': -84.5829664170742}]",Midtown,26,37748,,,
26,4bc0d93d461576b092e37a32,Burke's Outlet,1128 N Gateway Ave,,35.88172912597656,-84.65705871582031,"[{'label': 'display', 'lat': 35.88172912597656, 'lng': -84.65705871582031}]",Midtown,27,37854,,,
27,4bddde950ee3a593e8fa2eb0,El Cantarito,,,35.94066447746401,-84.54330521503752,"[{'label': 'display', 'lat': 35.94066447746401, 'lng': -84.54330521503752}, {'label': 'entrance', 'lat': 35.94065, 'lng': -84.543291}]",Midtown,28,37748,,,
28,4d41f0f4aed776eb30c36997,Domino's Pizza,525 E Race St,,35.86854225783416,-84.51097436250626,"[{'label': 'display', 'lat': 35.86854225783416, 'lng': -84.51097436250626}, {'label': 'entrance', 'lat': 35.8686, 'lng': -84.510929}]",Midtown,29,37763,,,
29,4c4e3d30fa9d9521637c3d0a,Comfort Inn,1867 S Roane St,,35.905458955052794,-84.59502864535168,"[{'label': 'display', 'lat': 35.905458955052794, 'lng': -84.59502864535168}, {'label': 'entrance', 'lat': 35.905539, 'lng': -84.595163}]",Midtown,30,37748,,,
30,4bf7f50a4a67c928206b24cf,Handee Burger,100-302 W Spring St,,35.874438244670266,-84.51501111990707,"[{'label': 'display', 'lat': 35.874438244670266, 'lng': -84.51501111990707}]",Midtown,31,37763,,,
31,4beadc911838952172e40acf,The UPS Store,1824 Roane State Hwy,,35.891198279526115,-84.55094070732798,"[{'label': 'display', 'lat': 35.891198279526115, 'lng': -84.55094070732798}]",Midtown,32,37748,,,
32,4e25c7b8b0fbf642a9022f71,GameStop,1136 N Gateway Ave,,35.88254165649414,-84.65886688232422,"[{'label': 'display', 'lat': 35.88254165649414, 'lng': -84.65886688232422}]",Midtown,33,37854,,,
33,4b9fd101f964a520484137e3,Subway,520 N Kentucky St,,35.876303,-84.512408,"[{'label': 'display', 'lat': 35.876303, 'lng': -84.512408}, {'label': 'entrance', 'lat': 35.876427, 'lng': -84.51258}]",Midtown,34,37763,,,
34,4be1f75eedbb0f473954a715,Shoney's,1809 S Roane St,,35.90751289637806,-84.58993041053316,"[{'label': 'display', 'lat': 35.90751289637806, 'lng': -84.58993041053316}]",Midtown,35,37748,,,
35,4cdd70ba14119eb0f367ed33,Murphy USA,1100 N Gateway Ave,,35.881038665771484,-84.66067504882812,"[{'label': 'display', 'lat': 35.881038665771484, 'lng': -84.66067504882812}]",Midtown,36,37854,,,
36,4e72924efa767a2b30fa8a97,Sally Beauty,1146 North Gateway Avenue,,35.881028,-84.656933,"[{'label': 'display', 'lat': 35.881028, 'lng': -84.656933}]",Midtown,37,37854,,,
37,4fba547de4b044552f9cfe84,Mt. Roosevelt Scenic Ovelook.,,,35.89647833969617,-84.66047133037165,"[{'label': 'display', 'lat': 35.89647833969617, 'lng': -84.66047133037165}]",Midtown,38,,,,
38,4e2c6c791f6ebe54425dd3b7,Subway,1452 Lawnville Rd,,35.8741734,-84.4590796,"[{'label': 'display', 'lat': 35.8741734, 'lng': -84.4590796}]",Midtown,39,37763,,,
39,5972c9ce0802d42bc898b345,Holiday Inn Express & Suites,1885 S Roane St,,35.904423,-84.595955,"[{'label': 'display', 'lat': 35.904423, 'lng': -84.595955}]",Midtown,40,37748,,,
40,4e63f48262e13e3bcf4d18e8,CVS pharmacy,1136 S Roane St,,35.917821999999994,-84.574069,"[{'label': 'display', 'lat': 35.917821999999994, 'lng': -84.574069}, {'label': 'entrance', 'lat': 35.917657, 'lng': -84.57397}]",Midtown,41,37748,,,
41,4b64aafcf964a520f6c62ae3,Rite Aid,106 W Race St,,35.8721231,-84.5171941,"[{'label': 'display', 'lat': 35.8721231, 'lng': -84.5171941}]",Midtown,42,37763,,,
42,4f622e85e4b0fcf2309d6ead,Goodwill,2325 N Gateway Ave,,35.89409624826572,-84.62110728107753,"[{'label': 'display', 'lat': 35.89409624826572, 'lng': -84.62110728107753}]",Midtown,43,37748,,,
43,4d4db15b4aa3a093a0eb45ae,Subway Sandwiches,1619 S Roane St,,35.912250424852765,-84.58243164658609,"[{'label': 'display', 'lat': 35.912250424852765, 'lng': -84.58243164658609}]",Midtown,44,37748,,,
44,4fd7b7730e1dbab2f37fe73f,Family Dollar,615 1/2 N Kentucky St,,35.87738037109375,-84.51251983642578,"[{'label': 'display', 'lat': 35.87738037109375, 'lng': -84.51251983642578}]",Midtown,45,37763,,,
45,4e4dd7debd4101d0d79c8d86,Subway,1102 N Gateway Ave,,35.879874506059366,-84.65773712214582,"[{'label': 'display', 'lat': 35.879874506059366, 'lng': -84.65773712214582}]",Midtown,46,37854,,,
46,4f0497522c5b145d0997f724,Wholesale Furniture,,,35.89438029056685,-84.6194818639495,"[{'label': 'display', 'lat': 35.89438029056685, 'lng': -84.6194818639495}]",Midtown,47,37854,,,
47,4b71d1d1f964a520535e2de3,Starbucks,,,35.89179,-84.54978,"[{'label': 'display', 'lat': 35.89179, 'lng': -84.54978}]",Midtown,48,37748,,,
0,4ad37738f964a5208de420e3,Maria Hernandez Park,Irving & Knickerbocker Ave,btwn Starr & Suydam St,40.70309032779699,-73.92395496368408,"[{'label': 'display', 'lat': 40.70309032779699, 'lng': -73.92395496368408}]",Bushwick,1,,,,
1,58b4b5f8a598b3793b906e94,Blink Fitness,399 Knickerbocker Ave,btwn Stanhope & Himrod St,40.700089338930624,-73.92019224492378,"[{'label': 'display', 'lat': 40.700089338930624, 'lng': -73.92019224492378}]",Bushwick,2,,,,
2,4beeed952c082d7f3b203142,Irving Square Park,Knickerbocker Ave,Halsey St,40.69281746923905,-73.90908292965783,"[{'label': 'display', 'lat': 40.69281746923905, 'lng': -73.90908292965783}]",Bushwick,3,,,,
3,5a4737d61b0ea523e1b74139,Avant Gardner,140 Stewart Ave,,40.7105814474524,-73.92627914540053,"[{'label': 'display', 'lat': 40.7105814474524, 'lng': -73.92627914540053}]",Bushwick,4,,,,
4,5b2746a786f4cc0038d8d0d9,City Fresh,229 Knickerbocker Ave,at Starr St,40.70300127528353,-73.92553115653995,"[{'label': 'display', 'lat': 40.70300127528353, 'lng': -73.92553115653995}]",Bushwick,5,,,,
5,515121ed8055c40dc60c698c,Henry's Wine and Spirit,69 Central Ave,Melrose Av,40.70105113448429,-73.93025334310387,"[{'label': 'display', 'lat': 40.70105113448429, 'lng': -73.93025334310387}]",Bushwick,6,,,,
6,4ba59125f964a520ed1239e3,Saratoga Park,Halsey St,Saratoga Ave,40.684966376478805,-73.91901969909668,"[{'label': 'display', 'lat': 40.684966376478805, 'lng': -73.91901969909668}]",Bushwick,7,,,,
7,4b7d6601f964a5204abc2fe3,Fulton Park,Fulton St,btwn Lewis & Stuyvesant Ave,40.679583238920976,-73.93199776602084,"[{'label': 'display', 'lat': 40.679583238920976, 'lng': -73.93199776602084}]",Bushwick,8,,,,
8,58ba4fb7af7d17615ea7f1f9,Billy's Marketplace,870 Cypress Ave,,40.69951633792357,-73.90536989939581,"[{'label': 'display', 'lat': 40.69951633792357, 'lng': -73.90536989939581}]",Bushwick,9,,,,
9,5b8b25293149b9002cfd2649,Abe's Pagoda,108 Wyckoff Ave,Dekalb,40.703915,-73.91885,"[{'label': 'display', 'lat': 40.703915, 'lng': -73.91885}, {'label': 'entrance', 'lat': 40.703938, 'lng': -73.918839}]",Bushwick,10,,,,
10,57eaf6a7498ee4d106a06ebf,Evil Twin Brewing NYC,1616 George St,Wyckoff Ave.,40.696225281781494,-73.90422463417052,"[{'label': 'display', 'lat': 40.696225281781494, 'lng': -73.90422463417052}]",Bushwick,11,,,,
11,57ab7e4a498e9d58110c9562,Mr. Lemon,410 Knickerbocker Ave,Himrod,40.699875170492376,-73.92016752538002,"[{'label': 'display', 'lat': 40.699875170492376, 'lng': -73.92016752538002}]",Bushwick,12,,,,
12,594a997fd48ec17dba25d273,Knickerbocker Bagel,367 Knickerbocker Ave,btwn Stockholm & Stanhope St,40.70055126991167,-73.9213918240281,"[{'label': 'display', 'lat': 40.70055126991167, 'lng': -73.9213918240281}, {'label': 'entrance', 'lat': 40.700597, 'lng': -73.92129}]",Bushwick,13,,,,
13,4b567697f964a520841128e3,Rosa's Pizza,6265 Fresh Pond Rd,btwn Metropolitan Ave & Bleeker St,40.712168,-73.900103,"[{'label': 'display', 'lat': 40.712168, 'lng': -73.900103}]",Bushwick,14,,,,
14,5c26e9fae97dfb002c03bbe2,The Rheingold,10 Montieth St,Bushwick Ave,40.701228,-73.936182,"[{'label': 'display', 'lat': 40.701228, 'lng': -73.936182}]",Bushwick,15,,,,
15,5e2f42dd354cad00073ba473,Taqueria Al Pastor,128 Wyckoff Ave,,40.703307,-73.918069,"[{'label': 'display', 'lat': 40.703307, 'lng': -73.918069}, {'label': 'entrance', 'lat': 40.703401, 'lng': -73.917972}]",Bushwick,16,,,,
16,47e100b9f964a520414e1fe3,Roberta's Pizza,261 Moore St,at Bogart St,40.70501507088636,-73.93361652500724,"[{'label': 'display', 'lat': 40.70501507088636, 'lng': -73.93361652500724}]",Bushwick,17,,,,
17,53a0ed4d498e57c5a867b312,Blink Fitness,1002 Gates Ave,,40.6891718,-73.9234422,"[{'label': 'entrance', 'lat': 40.689242, 'lng': -73.923408}, {'label': 'display', 'lat': 40.6891718, 'lng': -73.9234422}]",Bushwick,18,,,,
18,4bbdddaff57ba5937489aeb9,Jackie Robinson Park,Malcolm X Blvd,Chauncey,40.68002988016351,-73.92832694711112,"[{'label': 'display', 'lat': 40.68002988016351, 'lng': -73.92832694711112}]",Bushwick,19,,,,
19,4d9036f9ca75b60c374924a9,Maria Hernandez Park Dog Run,Irving Ave,at Willoughby Ave,40.70385704026977,-73.92316987757678,"[{'label': 'display', 'lat': 40.70385704026977, 'lng': -73.92316987757678}]",Bushwick,20,,,,
20,4b422fa1f964a52076ce25e3,Tony's Pizzeria & Restaurant,443 Knickerbocker Ave,Myrtle,40.69911176135232,-73.91895403853648,"[{'label': 'display', 'lat': 40.69911176135232, 'lng': -73.91895403853648}, {'label': 'entrance', 'lat': 40.699197, 'lng': -73.918828}]",Bushwick,21,,,,
21,4df571deb61cbd3ec022459b,Four Seasons Grill & Deli,98 Wyckoff Ave,Dekalb Ave,40.70426063356392,-73.9192110808267,"[{'label': 'display', 'lat': 40.70426063356392, 'lng': -73.9192110808267}]",Bushwick,22,,,,
22,58aeeb4493eaf82902cc9e15,Milk & Pull,307 Malcolm X Blvd,Bainbridge St,40.68154861930916,-73.92876284554143,"[{'label': 'display', 'lat': 40.68154861930916, 'lng': -73.92876284554143}]",Bushwick,23,,,,
23,57901aef498ed332df058404,The Footlight,465 Seneca Ave,at Harman St,40.7059506531856,-73.91286748302316,"[{'label': 'display', 'lat': 40.7059506531856, 'lng': -73.91286748302316}]",Bushwick,24,,,,
24,536eb632498e6848bdd9f5c9,Ltauha,55-50 Myrtle Ave,btwn Cypress & Putnam Ave,40.70014028216883,-73.90669139435617,"[{'label': 'display', 'lat': 40.70014028216883, 'lng': -73.90669139435617}]",Bushwick,25,,,,
25,58bb761ad8f3e95ec2f565b2,Cachapas y mas,678 Seneca ave,,40.70306940967911,-73.90819181921316,"[{'label': 'display', 'lat': 40.70306940967911, 'lng': -73.90819181921316}]",Bushwick,26,,,,
26,5b3045949cadd9002caad205,Three Dollar Bill,260 Meserole St,,40.708428073730374,-73.93809619091739,"[{'label': 'display', 'lat': 40.708428073730374, 'lng': -73.93809619091739}]",Bushwick,27,,,,
27,4c4c8221f7cc1b8da3d46c41,Grimaldi Bakery,2101 Menahan St,,40.708992551382075,-73.90638495281291,"[{'label': 'display', 'lat': 40.708992551382075, 'lng': -73.90638495281291}]",Bushwick,28,,,,
28,598fdd1b46e1b6709690d200,Mood Ring,1260 Myrtle Ave.,Between Hart and Cedar,40.69788785520163,-73.92695542153872,"[{'label': 'display', 'lat': 40.69788785520163, 'lng': -73.92695542153872}]",Bushwick,29,,,,
29,5506ee1e498e74610fbc8d24,Milk & Pull,778 Seneca Ave,at Madison St,40.70195983160799,-73.90619641709108,"[{'label': 'display', 'lat': 40.70195983160799, 'lng': -73.90619641709108}]",Bushwick,30,,,,
30,557484c3498e907e6e712eb9,L'imprimerie,1524 Myrtle Ave,btwn Gates Ave & Linden St,40.69927,-73.912834,"[{'label': 'display', 'lat': 40.69927, 'lng': -73.912834}, {'label': 'entrance', 'lat': 40.699224, 'lng': -73.912862}]",Bushwick,31,,,,
31,51ba6bb6498e875049f4b3da,Lady Moo-Moo,365 Chauncey St.,btwn Howard & Ralph Ave.,40.681514693568246,-73.92014825207504,"[{'label': 'display', 'lat': 40.681514693568246, 'lng': -73.92014825207504}]",Bushwick,32,,,,
32,4dbf2ef04b2221ec2d553767,Do The Right Thing Crossing,Stuyvesant Ave.,Quincy St.,40.689198821264846,-73.93324205870155,"[{'label': 'display', 'lat': 40.689198821264846, 'lng': -73.93324205870155}]",Bushwick,33,,,,
33,50b99e4ae4b0c22ba9633dfd,Mominette,221 Knickerbocker Ave,btwn Starr & Troutman St,40.7032878778323,-73.92579759257085,"[{'label': 'display', 'lat': 40.7032878778323, 'lng': -73.92579759257085}]",Bushwick,34,,,,
34,4e67fc8f22715179706a7727,La Isla Cuchifritos,1439 Myrtle Ave,Knickerbocker Ave,40.698789363554965,-73.91835195322024,"[{'label': 'display', 'lat': 40.698789363554965, 'lng': -73.91835195322024}, {'label': 'entrance', 'lat': 40.698909, 'lng': -73.918237}]",Bushwick,35,,,,
35,5542772f498e7afe934a636c,Chez Alex,72 Ralph Ave,Madison St,40.6875426550955,-73.92369058734434,"[{'label': 'display', 'lat': 40.6875426550955, 'lng': -73.92369058734434}, {'label': 'entrance', 'lat': 40.687593, 'lng': -73.923771}]",Bushwick,36,,,,
36,5cca5cf2d552c7002cf4ee1e,Wonderville,1186 Broadway,Lafayette,40.692394,-73.9275,"[{'label': 'display', 'lat': 40.692394, 'lng': -73.9275}]",Bushwick,37,,,,
37,56959704498e7caa31133d41,Syndicated,40 Bogart,btwn Thames & Grattan,40.70488182834659,-73.93299233326502,"[{'label': 'display', 'lat': 40.70488182834659, 'lng': -73.93299233326502}]",Bushwick,38,,,,
38,57b0cc38498e0f1b80d4e377,Cup of Brooklyn,1071B Gates Ave,,40.689544,-73.922596,"[{'label': 'display', 'lat': 40.689544, 'lng': -73.922596}]",Bushwick,39,,,,
39,557a1b03498ea14847f16c83,Nowadays,56-06 Cooper Ave,at Wyckoff Ave,40.69298129311886,-73.90120636137058,"[{'label': 'display', 'lat': 40.69298129311886, 'lng': -73.90120636137058}]",Bushwick,40,,,,
40,52f5694c498e910b4f7b3cc7,Variety Coffee Roasters,146 Wyckoff Ave,at Himrod St,40.702712,-73.91709,"[{'label': 'display', 'lat': 40.702712, 'lng': -73.91709}, {'label': 'entrance', 'lat': 40.702802, 'lng': -73.917006}]",Bushwick,41,,,,
41,5539753f498edbace4746b67,Tandoori Masala,1695 Broadway,,40.683978,-73.911891,"[{'label': 'display', 'lat': 40.683978, 'lng': -73.911891}]",Bushwick,42,,,,
42,570ebc05498e7d402eb69dca,Sea Wolf,19 Wyckoff Ave,Troutman St.,40.70669917243517,-73.92290379331405,"[{'label': 'display', 'lat': 40.70669917243517, 'lng': -73.92290379331405}, {'label': 'entrance', 'lat': 40.706725, 'lng': -73.922907}]",Bushwick,43,,,,
43,5abfcc2da35dce29f414d388,Brooklyn Barista,880 Wyckoff Ave,Hancock St,40.69717159862193,-73.90684924159493,"[{'label': 'display', 'lat': 40.69717159862193, 'lng': -73.90684924159493}]",Bushwick,44,,,,
44,50267c72e4b0dfdf252451dc,Heavy Woods,50 Wyckoff Ave.,at Willoughby Ave.,40.705645,-73.921629,"[{'label': 'display', 'lat': 40.705645, 'lng': -73.921629}]",Bushwick,45,,,,
45,5977d8ff1f74400a806b493d,Fine Time,84 Central Ave,Jefferson,40.70076533597775,-73.9299159564469,"[{'label': 'display', 'lat': 40.70076533597775, 'lng': -73.9299159564469}]",Bushwick,46,,,,
46,4b2d8948f964a5207dd824e3,Peaches Restaurant,393 Lewis Ave,at MacDonough St,40.68188262037345,-73.93482429562066,"[{'label': 'display', 'lat': 40.68188262037345, 'lng': -73.93482429562066}]",Bushwick,47,,,,
47,4b9bd9d9f964a520192d36e3,Catania Bakery,487 Harman St,at Cypress Ave,40.70470905043645,-73.91422400509782,"[{'label': 'display', 'lat': 40.70470905043645, 'lng': -73.91422400509782}, {'label': 'entrance', 'lat': 40.704693, 'lng': -73.914214}]",Bushwick,48,,,,
48,56720e6f498ee24e39b815bc,Market Hotel,1140 Myrtle Ave,Myrtle Ave,40.69691873235466,-73.9345845580101,"[{'label': 'display', 'lat': 40.69691873235466, 'lng': -73.9345845580101}, {'label': 'entrance', 'lat': 40.696946, 'lng': -73.934602}]",Bushwick,49,,,,
49,4b47d0c7f964a520044026e3,Tony Oravio Pizza,336 Knickerbocker Ave,DeKalb Ave,40.70111380674978,-73.92249695677663,"[{'label': 'display', 'lat': 40.70111380674978, 'lng': -73.92249695677663}, {'label': 'entrance', 'lat': 40.701096, 'lng': -73.922577}]",Bushwick,50,,,,
0,40b68100f964a5207d001fe3,Madison Square Park,Madison Ave,btwn E 23rd & E 26th St,40.74226204193276,-73.98800611495972,"[{'label': 'display', 'lat': 40.74226204193276, 'lng': -73.98800611495972}]",Kips Bay,1,,,,
1,4c5ef77bfff99c74eda954d3,Eataly Flatiron,200 5th Ave,at W 23rd St,40.74198696405861,-73.98991319280194,"[{'label': 'display', 'lat': 40.74198696405861, 'lng': -73.98991319280194}]",Kips Bay,2,,,,
2,57adf31e498e35f176f43c9c,Trader Joe's,200 E 32nd St,at 3rd Ave,40.7439690546443,-73.97910386323929,"[{'label': 'display', 'lat': 40.7439690546443, 'lng': -73.97910386323929}]",Kips Bay,3,,,,
3,50c4d618e4b0dee5440160a3,Fairway Market,550 2nd Ave,at E 30th St,40.74249894494305,-73.97748905715908,"[{'label': 'display', 'lat': 40.74249894494305, 'lng': -73.97748905715908}, {'label': 'entrance', 'lat': 40.742432, 'lng': -73.977224}]",Kips Bay,4,,,,
4,49da4688f964a5206e5e1fe3,Gramercy Park,btwn Gramercy Park N & S,btwn Gramercy Park E & W,40.7378764441416,-73.98590326309204,"[{'label': 'display', 'lat': 40.7378764441416, 'lng': -73.98590326309204}]",Kips Bay,5,,,,
5,40e74880f964a520150a1fe3,Shake Shack,"E 23rd St and Madison Avenue, Madison Square Park",Madison Ave & E 23rd St,40.74148371088094,-73.9882180094719,"[{'label': 'display', 'lat': 40.74148371088094, 'lng': -73.9882180094719}]",Kips Bay,6,,,,
6,49fa353af964a520da6d1fe3,Crunch Fitness - 34th Street,222 E 34th Street,,40.74503265187938,-73.97710514599794,"[{'label': 'display', 'lat': 40.74503265187938, 'lng': -73.97710514599794}]",Kips Bay,7,,,,
7,5d05127ac0363500385f2ef1,Hole in the Wall,436 E 36th St,at FDR Dr,40.74432898486474,-73.97162972672959,"[{'label': 'display', 'lat': 40.74432898486474, 'lng': -73.97162972672959}]",Kips Bay,8,,,,
8,49c943d2f964a5204f581fe3,Equinox Park Avenue,1 Park Ave,btwn E 32nd & E 33rd St,40.746093,-73.98135,"[{'label': 'display', 'lat': 40.746093, 'lng': -73.98135}]",Kips Bay,9,,,,
9,590a871d8c35dc32fc4c37cf,Bread & Butter,401 E 34th St,1st Ave,40.743550007350464,-73.97305016181384,"[{'label': 'display', 'lat': 40.743550007350464, 'lng': -73.97305016181384}]",Kips Bay,10,,,,
10,4ac4f9c1f964a520c99f20e3,H Mart Asian Supermarket,38 W 32nd St,at Broadway,40.74808454598408,-73.9875030321688,"[{'label': 'display', 'lat': 40.74808454598408, 'lng': -73.9875030321688}]",Kips Bay,11,,,,
11,4c780d08566db60c5a4f400e,Manhattan Place Health Club,630 1st Ave,at 36th St,40.74515330979293,-73.97250108871965,"[{'label': 'display', 'lat': 40.74515330979293, 'lng': -73.97250108871965}]",Kips Bay,12,,,,
