,venue.id,venue.name,venue.location.address,venue.location.crossStreet,venue.location.lat,venue.location.lng,venue.location.labeledLatLngs,neighborhood,pop_rank,venue.location.postalCode,venue.location.cc,venue.location.city,venue.location.state
9,5a0245448496ca390a7fb8c4,The Osprey,60 Furman St,,40.702360044213805,-73.99552280001448,"[{'label': 'display', 'lat': 40.702360044213805, 'lng': -73.99552280001448}]",DUMBO,10,,,,
10,49d3773df964a520fb5b1fe3,Vinegar Hill House,72 Hudson Ave,at Water St,40.702686,-73.98126,"[{'label': 'display', 'lat': 40.702686, 'lng': -73.98126}, {'label': 'entrance', 'lat': 40.702756, 'lng': -73.981221}]",DUMBO,11,,,,
11,59dd280192e7a97276e4d52f,Celestine,1 John St,at Adam St,40.70453731730521,-73.98802621918485,"[{'label': 'display', 'lat': 40.70453731730521, 'lng': -73.98802621918485}]",DUMBO,12,,,,
12,49f3261bf964a520696a1fe3,Clark's Restaurant,80 Clark St,at Henry St,40.69753293863099,-73.9930435186682,"[{'label': 'display', 'lat': 40.69753293863099, 'lng': -73.9930435186682}, {'label': 'entrance', 'lat': 40.697428, 'lng': -73.993213}]",DUMBO,13,,,,
13,4a635ce2f964a520dbc41fe3,Lassen & Hennigs,114 Montague St,btw Henry & Hicks,40.69497028956407,-73.99485733614807,"[{'label': 'display', 'lat': 40.69497028956407, 'lng': -73.99485733614807}, {'label': 'entrance', 'lat': 40.694843, 'lng': -73.994895}]",DUMBO,14,,,,
14,4f69f2b76d86f87117bb13ab,Gran Eléctrica,5 Front St,at Old Fulton St,40.70257045188692,-73.99309610288697,"[{'label': 'display', 'lat': 40.70257045188692, 'lng': -73.99309610288697}]",DUMBO,15,,,,
15,53dd1f41498efb39049ce081,Chipotle Mexican Grill,185 Montague St,Between Court & Clinton,40.694349307551605,-73.99183062392524,"[{'label': 'display', 'lat': 40.694349307551605, 'lng': -73.99183062392524}, {'label': 'entrance', 'lat': 40.694235, 'lng': -73.991867}]",DUMBO,16,,,,
16,50b7f684e4b0cdd4ba1f8ee3,Gold Street Market,257 Gold St,btwn Nassau & Tillary St,40.696597372782676,-73.98329171288073,"[{'label': 'display', 'lat': 40.696597372782676, 'lng': -73.98329171288073}, {'label': 'entrance', 'lat': 40.696933, 'lng': -73.983017}]",DUMBO,17,,,,
17,4a5b37fff964a520edba1fe3,La Bagel Delight,104 Front St,at Adams St.,40.7024170617999,-73.98859715198265,"[{'label': 'display', 'lat': 40.7024170617999, 'lng': -73.98859715198265}, {'label': 'entrance', 'lat': 40.702414, 'lng': -73.98873}]",DUMBO,18,,,,
18,5942d5c94c9be62191b036fa,sweetgreen,50 Washington Street,,40.702812,-73.9898329,"[{'label': 'display', 'lat': 40.702812, 'lng': -73.9898329}]",DUMBO,19,,,,
19,3fd66200f964a520ece81ee3,Noodle Pudding,38 Henry St,btw Cranberry & Middagh Sts,40.699714724204235,-73.99176882165305,"[{'label': 'display', 'lat': 40.699714724204235, 'lng': -73.99176882165305}]",DUMBO,20,,,,
20,4a96d1e8f964a5201a2720e3,Montague Street Bagels,108 Montague St,btwn Hicks and Henry,40.69500736963899,-73.9950757013036,"[{'label': 'display', 'lat': 40.69500736963899, 'lng': -73.9950757013036}]",DUMBO,21,,,,
21,4f21bb85e5e872143c0ca04b,One Girl Cookies,33 Main St,at Water St,40.70331749805021,-73.99069403085525,"[{'label': 'display', 'lat': 40.70331749805021, 'lng': -73.99069403085525}]",DUMBO,22,,,,
22,550c4a17498e1d6612e9dffc,Bread & Spread,147 Front St,,40.702488,-73.986819,"[{'label': 'display', 'lat': 40.702488, 'lng': -73.986819}]",DUMBO,23,,,,
23,5610626a498e7627ca2c1da4,Kogane,76 Henry St,btwn Orange & Pineapple St,40.69852472195026,-73.99245261782887,"[{'label': 'display', 'lat': 40.69852472195026, 'lng': -73.99245261782887}]",DUMBO,24,,,,
24,52b204c0498efe3c3be32d91,Burrow,68 Jay St,at Front St,40.70257934186069,-73.98670150974452,"[{'label': 'display', 'lat': 40.70257934186069, 'lng': -73.98670150974452}]",DUMBO,25,,,,
25,476f8da1f964a520044d1fe3,Lantern Thai Kitchen,101 Montague St,btwn Hicks St. and Henry St.,40.69516848345413,-73.99562112798172,"[{'label': 'display', 'lat': 40.69516848345413, 'lng': -73.99562112798172}, {'label': 'entrance', 'lat': 40.695232, 'lng': -73.995483}]",DUMBO,26,,,,
26,5b6b1b3cd41bb70039aebf16,Cafe Gitane,70 Hudson Ave,,40.702756,-73.981249,"[{'label': 'display', 'lat': 40.702756, 'lng': -73.981249}]",DUMBO,27,,,,
27,43504680f964a520b0281fe3,Almondine Bakery,85 Water St,btwn Dock & Main St,40.70332768198457,-73.99125319992555,"[{'label': 'display', 'lat': 40.70332768198457, 'lng': -73.99125319992555}, {'label': 'entrance', 'lat': 40.703336, 'lng': -73.99121}]",DUMBO,28,,,,
28,51a3ab412fc69e7654bc731f,Luke's Lobster,11 Water St,Under the BK Bridge,40.703441276954685,-73.99409104059436,"[{'label': 'display', 'lat': 40.703441276954685, 'lng': -73.99409104059436}, {'label': 'entrance', 'lat': 40.703438, 'lng': -73.99413}]",DUMBO,29,,,,
29,59e72319f8cbd41275964c30,SUGARCANE raw bar grill,55 Water St,,40.7038764088682,-73.99249221706286,"[{'label': 'display', 'lat': 40.7038764088682, 'lng': -73.99249221706286}]",DUMBO,30,,,,
30,479ccb47f964a5206b4d1fe3,Iron Chef House,92 Clark St,Henry St,40.697405738767394,-73.99256031665585,"[{'label': 'display', 'lat': 40.697405738767394, 'lng': -73.99256031665585}, {'label': 'entrance', 'lat': 40.69726, 'lng': -73.992604}]",DUMBO,31,,,,
31,5b2932a0f5e9d70039787cf2,Los Tacos Al Pastor,141 Front St,Pearl St,40.70243624175102,-73.98753900608666,"[{'label': 'display', 'lat': 40.70243624175102, 'lng': -73.98753900608666}]",DUMBO,32,,,,
32,58a7741f8ae363643fb01ca3,Neighbors Café,60 Furman St Fl 1,,40.702153866672276,-73.99547585113557,"[{'label': 'display', 'lat': 40.702153866672276, 'lng': -73.99547585113557}]",DUMBO,33,,,,
33,51b0ceff2d4e2ee801fd4ab2,Foragers,56 Adams St,at Front St,40.70246764263006,-73.98856904740286,"[{'label': 'display', 'lat': 40.70246764263006, 'lng': -73.98856904740286}, {'label': 'entrance', 'lat': 40.702696, 'lng': -73.988667}]",DUMBO,34,,,,
34,568f0a26498e56870db2c2ce,Pinto,128 Montague St,Clinton St & Henry St,40.694758432958814,-73.994280065657,"[{'label': 'display', 'lat': 40.694758432958814, 'lng': -73.994280065657}]",DUMBO,35,,,,
35,3fd66200f964a520efe81ee3,The River Café,1 Water St,at Brooklyn Bridge,40.703754463175066,-73.99483366559151,"[{'label': 'display', 'lat': 40.703754463175066, 'lng': -73.99483366559151}]",DUMBO,36,,,,
36,59a3040fda708024d6926771,Brooklyn Bridge Bistro And Winebar,63 Tillary St,Adams St.,40.696594,-73.988312,"[{'label': 'display', 'lat': 40.696594, 'lng': -73.988312}, {'label': 'entrance', 'lat': 40.696391, 'lng': -73.988352}]",DUMBO,37,,,,
37,4aa69424f964a5203c4a20e3,Fascati Pizza,80 Henry St,btwn Orange & Pineapple St,40.698478,-73.992664,"[{'label': 'entrance', 'lat': 40.698478, 'lng': -73.99266}, {'label': 'display', 'lat': 40.698478, 'lng': -73.992664}]",DUMBO,38,,,,
38,51dd7c69498ee00b70fa54b8,Atrium DUMBO,15 Main St,btwn Water St & Plymouth St,40.70341,-73.990464,"[{'label': 'display', 'lat': 40.70341, 'lng': -73.990464}, {'label': 'entrance', 'lat': 40.70375, 'lng': -73.990467}]",DUMBO,39,,,,
39,5330e34e498e36f70456a24b,Saketumi Asian Bistro,118 Montague St,,40.694909513391174,-73.99457785175119,"[{'label': 'display', 'lat': 40.694909513391174, 'lng': -73.99457785175119}, {'label': 'entrance', 'lat': 40.694793, 'lng': -73.994713}]",DUMBO,40,,,,
40,4ab1d8b8f964a5209e6a20e3,Happy Days Diner,148 Montague St,btw Clinton & Henry,40.69453867483069,-73.99334130401633,"[{'label': 'display', 'lat': 40.69453867483069, 'lng': -73.99334130401633}, {'label': 'entrance', 'lat': 40.694421, 'lng': -73.993362}]",DUMBO,41,,,,
41,5c119dac829b0c002c9799b8,Grand Canyon Restaurant,143 Montague St,,40.694825,-73.99355899999999,"[{'label': 'display', 'lat': 40.694825, 'lng': -73.99355899999999}]",DUMBO,42,,,,
42,4a245bd0f964a520137e1fe3,Nanatori,162 Montague St,btwn Clinton St & Henry St,40.69452395493607,-73.99267602133101,"[{'label': 'display', 'lat': 40.69452395493607, 'lng': -73.99267602133101}, {'label': 'entrance', 'lat': 40.694258, 'lng': -73.992772}]",DUMBO,43,,,,
43,57b201c9498ea7bf88f1f670,Bluestone Lane,55 Prospect St,btwn Adams & Pearl St,40.70088000661762,-73.98805975913996,"[{'label': 'display', 'lat': 40.70088000661762, 'lng': -73.98805975913996}]",DUMBO,44,,,,
44,4c435af0dd1f2d7f9a5e7ef9,Brooklyn Bridge Cafe,63 Tillary St,b/t Adams St & Jay St,40.69630079265736,-73.98844692224291,"[{'label': 'display', 'lat': 40.69630079265736, 'lng': -73.98844692224291}]",DUMBO,45,,,,
45,4a9c07d1f964a520ca3520e3,Heights Falafel,78 Henry St,btwn Orange St & Pineapple St,40.69844634300942,-73.99250785148237,"[{'label': 'display', 'lat': 40.69844634300942, 'lng': -73.99250785148237}]",DUMBO,46,,,,
46,3fd66200f964a520eae81ee3,Henry's End,44 Henry St,,40.69857607031874,-73.99244785308838,"[{'label': 'entrance', 'lat': 40.699666, 'lng': -73.992052}, {'label': 'display', 'lat': 40.69857607031874, 'lng': -73.99244785308838}]",DUMBO,47,,,,
47,415c9e00f964a5204c1d1fe3,Lichee Nut,162 Montague St,,40.69437415319338,-73.9927109788208,"[{'label': 'display', 'lat': 40.69437415319338, 'lng': -73.9927109788208}]",DUMBO,48,,,,
48,5cf3bf2951950e002cef6053,Clinton St Baking Company,55 Water St,Time Out Market,40.703782,-73.9918,"[{'label': 'display', 'lat': 40.703782, 'lng': -73.9918}]",DUMBO,49,,,,
49,4a9ff488f964a520b73d20e3,Tutt Cafe,47 Hicks St,at Middagh St,40.70028533048703,-73.99342158586798,"[{'label': 'display', 'lat': 40.70028533048703, 'lng': -73.99342158586798}, {'label': 'entrance', 'lat': 40.700235, 'lng': -73.99339}]",DUMBO,50,,,,
0,5caa42b03d4791002c85fcca,Queen Bee Cafe,8805 Points Dr NE,,47.635623,-122.222732,"[{'label': 'display', 'lat': 47.635623, 'lng': -122.222732}]",Hunts Point,1,98004,,,
1,4f326e4a19836c91c7d71c5e,Courage House,2700 96th Ave NE,,47.634974,-122.212093,"[{'label': 'display', 'lat': 47.634974, 'lng': -122.212093}, {'label': 'entrance', 'lat': 47.634938, 'lng': -122.212162}]",Hunts Point,2,98004,,,
2,4f44aca119836ed00195bb8d,Illy Caffe,2429 88th Ave NE,,47.632902,-122.223246,"[{'label': 'display', 'lat': 47.632902, 'lng': -122.223246}, {'label': 'entrance', 'lat': 47.632844, 'lng': -122.223236}]",Hunts Point,3,98004,,,
3,4e4c77b5bd413c4cc6699c30,Crow,823 5th Ave,,47.64613368094002,-122.20753734149032,"[{'label': 'display', 'lat': 47.64613368094002, 'lng': -122.20753734149032}]",Hunts Point,4,98104,,,
0,4ba42ce3f964a520248938e3,Burger King,131-10 Hillside Ave,,40.703529,-73.820991,"[{'label': 'display', 'lat': 40.703529, 'lng': -73.820991}]",Kew Gardens,1,11418,,,
1,4b905f23f964a520b08633e3,Alba's Pizzeria & Restaurant,13765 Queens Blvd,,40.70899201505683,-73.81913858263627,"[{'label': 'display', 'lat': 40.70899201505683, 'lng': -73.81913858263627}]",Kew Gardens,2,11435,,,
2,4ba0203af964a520105c37e3,Portofino Ristorante,109-32 Ascan Ave,,40.71915,-73.83986,"[{'label': 'display', 'lat': 40.71915, 'lng': -73.83986}]",Kew Gardens,3,11375,,,
3,58de44cc2980db3860294d0c,Queens Bully,113-30 Queens Blvd,,40.717062725476275,-73.83548552209015,"[{'label': 'display', 'lat': 40.717062725476275, 'lng': -73.83548552209015}]",Kew Gardens,4,11375,,,
4,4e20357a7d8b71715b9da759,La Boulangerie,109-01 72nd Rd,,40.71911196478677,-73.84149320092642,"[{'label': 'display', 'lat': 40.71911196478677, 'lng': -73.84149320092642}]",Kew Gardens,5,11375,,,
5,4b20ed51f964a5206c3524e3,Dunkin',8155 Lefferts Blvd,,40.708084030562475,-73.83069754564673,"[{'label': 'display', 'lat': 40.708084030562475, 'lng': -73.83069754564673}]",Kew Gardens,6,11415,,,
6,4b607f48f964a520cbe929e3,Baker's Dozen Bagels,8109 Lefferts Blvd,,40.70910373110088,-73.83002015103465,"[{'label': 'display', 'lat': 40.70910373110088, 'lng': -73.83002015103465}]",Kew Gardens,7,11415,,,
7,4b8ee961f964a5203d3e33e3,Dani's House of Pizza,81-28 Lefferts Blvd,,40.708982123128486,-73.83053594442913,"[{'label': 'display', 'lat': 40.708982123128486, 'lng': -73.83053594442913}, {'label': 'entrance', 'lat': 40.708911, 'lng': -73.830523}]",Kew Gardens,8,11415,,,
8,5713b49f498e648da2461b17,Shake Shack,71-26 Austin St,,40.719641,-73.843896,"[{'label': 'display', 'lat': 40.719641, 'lng': -73.843896}, {'label': 'entrance', 'lat': 40.719718, 'lng': -73.843826}]",Kew Gardens,9,11375,,,
9,4ac78867f964a520cab720e3,Gotta Getta Bagel,107-09 71st Ave,,40.720385483808755,-73.84466902544158,"[{'label': 'display', 'lat': 40.720385483808755, 'lng': -73.84466902544158}]",Kew Gardens,10,11375,,,
10,4a932816f964a520001f20e3,Dirty Pierre's,13 Station Sq,,40.71935779634807,-73.8452315991509,"[{'label': 'display', 'lat': 40.71935779634807, 'lng': -73.8452315991509}]",Kew Gardens,11,11375,,,
11,4b48d147f964a5206f5826e3,Fay Da Bakery,107-50 Queens Blvd,,40.72167589328224,-73.84436855633295,"[{'label': 'display', 'lat': 40.72167589328224, 'lng': -73.84436855633295}]",Kew Gardens,12,11375,,,
12,4e38a2cfbd415d9f63d710fa,Dunkin',12074 Queens Blvd,,40.712937934602074,-73.82841159938835,"[{'label': 'display', 'lat': 40.712937934602074, 'lng': -73.82841159938835}]",Kew Gardens,13,11415,,,
13,54bd13e4498e9ede49ec2e69,Dunkin',7302 Austin St,,40.7182208,-73.8404874,"[{'label': 'display', 'lat': 40.7182208, 'lng': -73.8404874}]",Kew Gardens,14,11375,,,
14,59dd66ae340a58194ba6223e,Tuscan Hills Restaurant,110-60 Queens Blvd,,40.7192930190388,-73.83920442460543,"[{'label': 'display', 'lat': 40.7192930190388, 'lng': -73.83920442460543}]",Kew Gardens,15,11375,,,
15,5782c9ce498edde587f5aa14,Tikka Indian Grill,119-30 Metropolitan Ave,,40.70587364181698,-73.83094233462995,"[{'label': 'display', 'lat': 40.70587364181698, 'lng': -73.83094233462995}]",Kew Gardens,16,11415,,,
16,4b5c54b9f964a520452b29e3,Hot Bialys Bagel,11663 Queens Blvd,,40.7153223570261,-73.83233873512512,"[{'label': 'display', 'lat': 40.7153223570261, 'lng': -73.83233873512512}]",Kew Gardens,17,11375,,,
17,45ac11b0f964a5205b411fe3,Nick's Pizza,108-26 Ascan Ave,,40.718179971534305,-73.84069151979246,"[{'label': 'display', 'lat': 40.718179971534305, 'lng': -73.84069151979246}]",Kew Gardens,18,11375,,,
18,500d771ae4b0baf2d858f1ab,Hado Sushi,138-40 86th Ave,,40.70786059590423,-73.8170695221898,"[{'label': 'display', 'lat': 40.70786059590423, 'lng': -73.8170695221898}]",Kew Gardens,19,11435,,,
19,4b232e74f964a520305424e3,Dunkin',11716 Queens Blvd,,40.71503972732544,-73.83276677204924,"[{'label': 'display', 'lat': 40.71503972732544, 'lng': -73.83276677204924}]",Kew Gardens,20,11375,,,
20,53b58aa6498e8be468ec6b5b,Subway,85-21 126th St,,40.703672367589405,-73.8247809640688,"[{'label': 'display', 'lat': 40.703672367589405, 'lng': -73.8247809640688}]",Kew Gardens,21,11415,,,
21,5677213c498e85cb2aae717d,Cipollina Gourmet Italian Market,116-09 Queens Blvd,,40.71611,-73.833015,"[{'label': 'display', 'lat': 40.71611, 'lng': -73.833015}]",Kew Gardens,22,11375,,,
22,52bec8f2498ebc6b048a8108,Dunkin',7925 Main St,,40.71802048276573,-73.81714226099179,"[{'label': 'display', 'lat': 40.71802048276573, 'lng': -73.81714226099179}]",Kew Gardens,23,11367,,,
23,5aece95aad1789002c74774d,Tamashii Ramen,71-34 Austin St,,40.71970436336352,-73.84361990608845,"[{'label': 'display', 'lat': 40.71970436336352, 'lng': -73.84361990608845}]",Kew Gardens,24,11375,,,
24,4f5d1fe7e4b0c5418c465b23,Bareburger,71-49 Austin St,,40.71958902479828,-73.84306833891306,"[{'label': 'display', 'lat': 40.71958902479828, 'lng': -73.84306833891306}]",Kew Gardens,25,11375,,,
25,4867a9b3f964a520ec501fe3,Cheeburger Cheeburger,108-50 Queens Blvd,,40.72068928311034,-73.84248676166898,"[{'label': 'display', 'lat': 40.72068928311034, 'lng': -73.84248676166898}]",Kew Gardens,26,11375,,,
26,4b93fe04f964a520a75f34e3,Benjy's Kosher Pizza & Falafel,72-72 Main St,,40.72477036009629,-73.82109149359167,"[{'label': 'display', 'lat': 40.72477036009629, 'lng': -73.82109149359167}]",Kew Gardens,27,11367,,,
27,5a2b437dc0cacb36f2b2ef58,Guantanamera,11080 Queens Blvd,,40.718680459199646,-73.83830605225432,"[{'label': 'display', 'lat': 40.718680459199646, 'lng': -73.83830605225432}]",Kew Gardens,28,11375,,,
28,5a3db7c62632ec114174fcd0,Paris Baguette,106-07 71st Continental Ave,,40.720338630753744,-73.84462519810026,"[{'label': 'display', 'lat': 40.720338630753744, 'lng': -73.84462519810026}]",Kew Gardens,29,11375,,,
29,5c0ff3c9e97dfb002c6670b1,OBA Mediterranean Gyro & Grill ,70-35 Austin Street,,40.72061642206346,-73.84576512782054,"[{'label': 'display', 'lat': 40.72061642206346, 'lng': -73.84576512782054}]",Kew Gardens,30,11375,,,
30,56469a83498e3f710d2490a6,Rove,72-27 Austin St,,40.71905818315889,-73.84187926477888,"[{'label': 'display', 'lat': 40.71905818315889, 'lng': -73.84187926477888}]",Kew Gardens,31,11375,,,
31,59c933f7da70800b49b7cbed,Eva's Kitchen,,,40.71341182213888,-73.82915924600053,"[{'label': 'display', 'lat': 40.71341182213888, 'lng': -73.82915924600053}]",Kew Gardens,32,11415,,,
32,4ab67141f964a5201d7720e3,New East Ocean Palace,113-09 Queens Blvd,,40.71766662069919,-73.83537385934001,"[{'label': 'display', 'lat': 40.71766662069919, 'lng': -73.83537385934001}]",Kew Gardens,33,11375,,,
33,46b1ef0df964a520a0491fe3,Bangkok Cuisine,10718 70th Rd,,40.721061579256855,-73.84543184469939,"[{'label': 'display', 'lat': 40.721061579256855, 'lng': -73.84543184469939}]",Kew Gardens,34,11375,,,
34,4a9e5753f964a520143a20e3,Bagels for You,11329 Queens Blvd,,40.717249709518505,-73.83484154873379,"[{'label': 'display', 'lat': 40.717249709518505, 'lng': -73.83484154873379}]",Kew Gardens,35,11375,,,
35,4af6eeb7f964a520330422e3,Aged Restaurant and Bar (aged.),10702 70th Road,,40.720722064577515,-73.8457025416511,"[{'label': 'display', 'lat': 40.720722064577515, 'lng': -73.8457025416511}]",Kew Gardens,36,11375,,,
36,4c3d04d17d002d7ff449af18,Golden Fountain,116-16 Metropolitan Ave,,40.707355781185186,-73.83563295469534,"[{'label': 'display', 'lat': 40.707355781185186, 'lng': -73.83563295469534}]",Kew Gardens,37,11418,,,
37,4b550916f964a520bad827e3,Nick's Bistro,104-20 Metropolitan Ave,,40.709989146972276,-73.84818199641708,"[{'label': 'display', 'lat': 40.709989146972276, 'lng': -73.84818199641708}]",Kew Gardens,38,11375,,,
38,4b7b4d88f964a5205c5d2fe3,Alba's Grocery & Deli,11920 Metropolitan Ave,,40.706002275532,-73.83136124820884,"[{'label': 'display', 'lat': 40.706002275532, 'lng': -73.83136124820884}]",Kew Gardens,39,11415,,,
39,4b007658f964a520833e22e3,DEE'S,107-23 Metropolitan Ave,,40.70964339037442,-73.84534311078363,"[{'label': 'display', 'lat': 40.70964339037442, 'lng': -73.84534311078363}]",Kew Gardens,40,11375,,,
40,4f6cb7a0e4b0a6b770c9b395,Gloria Pizza,10822 Queens Blvd,,40.720917,-73.843346,"[{'label': 'display', 'lat': 40.720917, 'lng': -73.843346}]",Kew Gardens,41,11375,,,
41,4d8d308e788c5481f5e91bfd,Agora Taverna,7009 Austin St,,40.72097,-73.846765,"[{'label': 'display', 'lat': 40.72097, 'lng': -73.846765}]",Kew Gardens,42,11375,,,
42,556a0efe498e8be4bc87dcf5,Matiz Latin Cuisine,11072 Queens Blvd,,40.71899923087884,-73.83898566147683,"[{'label': 'display', 'lat': 40.71899923087884, 'lng': -73.83898566147683}]",Kew Gardens,43,11375,,,
43,4b97f197f964a520312135e3,Redwood Deli,11818 Queens Blvd,,40.714710070499365,-73.83185234116753,"[{'label': 'display', 'lat': 40.714710070499365, 'lng': -73.83185234116753}]",Kew Gardens,44,11375,,,
44,50f6caa4b0b9aa3a48bead12,Chipotle Mexican Grill,7030 Austin St,,40.7204886,-73.8459915,"[{'label': 'display', 'lat': 40.7204886, 'lng': -73.8459915}]",Kew Gardens,45,11375,,,
45,544a5c76498e062a21c6fd88,Red Pipe Cafe,71-60 Austin St,,40.71939077933774,-73.84273066798589,"[{'label': 'display', 'lat': 40.71939077933774, 'lng': -73.84273066798589}]",Kew Gardens,46,11375,,,
46,4b929a4bf964a520cb0834e3,Briarwood Cafe,13849 Queens Blvd,,40.70781996345697,-73.817473760643,"[{'label': 'display', 'lat': 40.70781996345697, 'lng': -73.817473760643}]",Kew Gardens,47,11435,,,
47,4adf9cacf964a520167c21e3,Tu Casa Restaurant,11905 Metropolitan Ave,,40.706112585751946,-73.83158644780553,"[{'label': 'display', 'lat': 40.706112585751946, 'lng': -73.83158644780553}]",Kew Gardens,48,11415,,,
48,54bfeb10498ec4a8eb9a5ad7,7-11,,,40.71128479168424,-73.8453149639042,"[{'label': 'display', 'lat': 40.71128479168424, 'lng': -73.8453149639042}]",Kew Gardens,49,,,,
49,529b82d111d2209a85949ac4,Dante's Pizza,105-30 Metropolitan Avenue,,40.71014389661789,-73.84830660158846,"[{'label': 'display', 'lat': 40.71014389661789, 'lng': -73.84830660158846}]",Kew Gardens,50,11375,,,
0,4ae332f8f964a520959121e3,Good Mong Kok Bakery,1039 Stockton St,btw Jackson St. & Washington St.,37.795458712845154,-122.40818052928776,"[{'label': 'display', 'lat': 37.795458712845154, 'lng': -122.40818052928776}]",Little Italy,1,,,,
1,4a469839f964a52029a91fe3,Tony’s Pizza Napoletana,1570 Stockton St,at Union St,37.80038714317991,-122.40914575479546,"[{'label': 'display', 'lat': 37.80038714317991, 'lng': -122.40914575479546}]",Little Italy,2,,,,
2,42814b00f964a520ef211fe3,Golden Boy Pizza,542 Green St,at Grant,37.79984,-122.40807,"[{'label': 'display', 'lat': 37.79984, 'lng': -122.40807}, {'label': 'entrance', 'lat': 37.799712, 'lng': -122.408091}]",Little Italy,3,,,,
3,4e54752db61c93816c09a9d5,Park Tavern,1652 Stockton St,at Filbert St,37.80109702179248,-122.40930067725601,"[{'label': 'display', 'lat': 37.80109702179248, 'lng': -122.40930067725601}, {'label': 'entrance', 'lat': 37.801148, 'lng': -122.409227}]",Little Italy,4,,,,
4,4f16eb51c2eea9e9912b089a,Original Joe's,601 Union St,at Stockton St,37.800345242220565,-122.40931025175796,"[{'label': 'display', 'lat': 37.800345242220565, 'lng': -122.40931025175796}, {'label': 'entrance', 'lat': 37.800332, 'lng': -122.409365}]",Little Italy,5,,,,
5,4aedd2fcf964a52043cf21e3,The AA Bakery & Cafe,1068 Stockton St,at Jackson,37.79572019861116,-122.40828611843551,"[{'label': 'display', 'lat': 37.79572019861116, 'lng': -122.40828611843551}, {'label': 'entrance', 'lat': 37.795679, 'lng': -122.408129}]",Little Italy,6,,,,
6,3fd66200f964a5205bec1ee3,Pier 23 Cafe,Pier 23,btwn Battery St & Green St,37.80335180922726,-122.40085594699735,"[{'label': 'display', 'lat': 37.80335180922726, 'lng': -122.40085594699735}]",Little Italy,7,,,,
7,3fd66200f964a520a9ec1ee3,Mama's on Washington Square,1701 Stockton St,at Filbert St,37.801461,-122.409522,"[{'label': 'display', 'lat': 37.801461, 'lng': -122.409522}, {'label': 'entrance', 'lat': 37.801475, 'lng': -122.409517}]",Little Italy,8,,,,
8,58d2eede102f47386fe2e7e3,Nourish Cafe,1030 Hyde St,Btw Pine & California Sts,37.79052853432049,-122.41729615432375,"[{'label': 'display', 'lat': 37.79052853432049, 'lng': -122.41729615432375}]",Little Italy,9,,,,
9,4a01fbbdf964a5201c711fe3,Molinari Delicatessen,373 Columbus Ave,at Vallejo St,37.798388,-122.40788,"[{'label': 'display', 'lat': 37.798388, 'lng': -122.40788}, {'label': 'entrance', 'lat': 37.798565, 'lng': -122.407876}]",Little Italy,10,,,,
10,4aebaaccf964a52042c421e3,Sotto Mare Oysteria and Seafood Restaurant,552 Green St,btw Jasper Pl & Bannam Pl,37.799624753044924,-122.40835693948438,"[{'label': 'display', 'lat': 37.799624753044924, 'lng': -122.40835693948438}, {'label': 'entrance', 'lat': 37.799697, 'lng': -122.408305}]",Little Italy,11,,,,
11,4ce0500569136dcb13c8e2e6,Tony's Coal-Fired Pizza & Slice House,1556 Stockton St,Union Street & Columbus Street,37.800242499055656,-122.40919409396831,"[{'label': 'display', 'lat': 37.800242499055656, 'lng': -122.40919409396831}, {'label': 'entrance', 'lat': 37.800229, 'lng': -122.409043}]",Little Italy,12,,,,
12,4a788bcdf964a520d9e51fe3,Capital Restaurant,839 Clay St,,37.79414547859496,-122.40712128481466,"[{'label': 'display', 'lat': 37.79414547859496, 'lng': -122.40712128481466}]",Little Italy,13,,,,
13,4570691ff964a5205c3e1fe3,Kokkari Estiatorio,200 Jackson St,at Front St,37.79688301339759,-122.39965473755873,"[{'label': 'display', 'lat': 37.79688301339759, 'lng': -122.39965473755873}, {'label': 'entrance', 'lat': 37.796969, 'lng': -122.399802}]",Little Italy,14,,,,
14,5031311ce4b06d3d08eaf288,Victoria Pastry Company,700 Filbert St,at Powell St,37.80120853199125,-122.41118010828508,"[{'label': 'display', 'lat': 37.80120853199125, 'lng': -122.41118010828508}, {'label': 'entrance', 'lat': 37.801247, 'lng': -122.41122}]",Little Italy,15,,,,
15,4a00b1cef964a520a5701fe3,New Fortune Dim Sum and Cafe,811 Stockton St,Sacramento,37.793393189623536,-122.40773533832906,"[{'label': 'display', 'lat': 37.793393189623536, 'lng': -122.40773533832906}, {'label': 'entrance', 'lat': 37.793412, 'lng': -122.407888}]",Little Italy,16,,,,
16,49f264f8f964a520286a1fe3,Mario's Bohemian Cigar Store Cafe,566 Columbus Ave,at Union St,37.80039147558531,-122.40987625707314,"[{'label': 'display', 'lat': 37.80039147558531, 'lng': -122.40987625707314}, {'label': 'entrance', 'lat': 37.800225, 'lng': -122.40987}]",Little Italy,17,,,,
17,56f2092e498eac8f5f0799c8,Mister Jiu's,28 Waverly Pl.,,37.79379008659567,-122.40661544924471,"[{'label': 'display', 'lat': 37.79379008659567, 'lng': -122.40661544924471}]",Little Italy,18,,,,
18,4cd0a38e5b5ca35de6317df0,Cotogna,490 Pacific Ave,at Montgomery St,37.797345664268256,-122.40362430843288,"[{'label': 'display', 'lat': 37.797345664268256, 'lng': -122.40362430843288}, {'label': 'entrance', 'lat': 37.797413, 'lng': -122.403434}]",Little Italy,19,,,,
