,venue.id,venue.name,venue.location.address,venue.location.crossStreet,venue.location.lat,venue.location.lng,venue.location.labeledLatLngs,neighborhood,pop_rank,venue.location.postalCode,venue.location.cc,venue.location.city,venue.location.state,venue.location.country
24,4b65168ff964a52091e32ae3,MTA Subway - 110th St/Cathedral Parkway (B/C),110th St,8th Ave / Frederick Douglass Blvd,40.80030913025532,-73.9593208854958,"[{'label': 'display', 'lat': 40.80030913025532, 'lng': -73.9593208854958}]",East Harlem,25,,,,,
25,50c1be49e4b0dbf35a65390f,MTA Bus - M60/Bx15 (2nd Ave & 125th St),,,40.80314195031642,-73.9342906104885,"[{'label': 'display', 'lat': 40.80314195031642, 'lng': -73.9342906104885}]",East Harlem,26,,,,,
26,59ba271ce1f22879334dc7a7,MTA Bus - 2 Av & E 115 St (M15-SBS),2nd Ave,at E 115th St,40.79605656680017,-73.9385676383972,"[{'label': 'display', 'lat': 40.79605656680017, 'lng': -73.9385676383972}]",East Harlem,27,,,,,
27,4cc6ec471e596dcb1875e167,MTA Bus - 2 Av & E 106 St (M15-SBS/M106),2nd Ave,at E 106th St,40.790803052305044,-73.94218394675934,"[{'label': 'display', 'lat': 40.790803052305044, 'lng': -73.94218394675934}]",East Harlem,28,,,,,
28,4da27b21b521224b03dc0aee,MTA Regional Bus Depot - 126th Street,2460 2nd Ave,E. 126th St,40.80329186436193,-73.93282765945428,"[{'label': 'display', 'lat': 40.80329186436193, 'lng': -73.93282765945428}, {'label': 'entrance', 'lat': 40.803345, 'lng': -73.932534}]",East Harlem,29,,,,,
29,57a0e9c7498e9faec5b9ce9b,MTA New York City Bus - M98LTD/M101LTD/M103 @ 3rd Avenue and E. 116th Street,3rd Avenue,3rd Avenue and E. 116th Street,40.79775,-73.94002,"[{'label': 'display', 'lat': 40.79775, 'lng': -73.94002}]",East Harlem,30,,,,,
30,4ae208a5f964a520fb8921e3,MTA Subway - 116th St (B/C),W 116th St,at Frederick Douglass Blvd,40.804465725394735,-73.9554153991644,"[{'label': 'display', 'lat': 40.804465725394735, 'lng': -73.9554153991644}]",East Harlem,31,,,,,
31,4cf5538b8333224bb7911f8e,MTA Regional Bus Operations - Manhattanville Depot,666 W 133rd St,12th Ave,40.81902102857704,-73.95713773510882,"[{'label': 'display', 'lat': 40.81902102857704, 'lng': -73.95713773510882}, {'label': 'entrance', 'lat': 40.819363, 'lng': -73.95759}]",East Harlem,32,,,,,
32,4cd713dfd2f62d43623f7d6e,MTA New York City Bus - Bx15/Bx15LTD/Bx21 @ 3rd Avenue & Westchester Avenue,149th Street,(3rd Avenue and Melrose Avenue),40.81628172022804,-73.91739964485168,"[{'label': 'display', 'lat': 40.81628172022804, 'lng': -73.91739964485168}]",East Harlem,33,,,,,
33,4b7a3c1ef964a52018272fe3,Courtyard by Marriott New York Manhattan/Upper East Side,410 E 92nd St,,40.7803868,-73.9460596,"[{'label': 'display', 'lat': 40.7803868, 'lng': -73.9460596}]",East Harlem,34,,,,,
34,4e5df55e1520749dc71e4923,MTA MaBSTOA Bus  M1 / M7 / M102 at 146th & 147th Street - Lenox Terminal Loop,Lenox Avenue,btwn 146th & 147th Street,40.821944957626165,-73.93686175346375,"[{'label': 'display', 'lat': 40.821944957626165, 'lng': -73.93686175346375}]",East Harlem,35,,,,,
35,4e75c6e4cc3fc1186ec2d83b,"MTA MaBSTOA Bus at E. 138th St. & 3rd / Lincoln Aves: (Bx1, Bx2, Bx15, Bx21, Bx32, Bx33)",138th Street,3rd & Lincoln Ave,40.80859719149956,-73.92721533735175,"[{'label': 'display', 'lat': 40.80859719149956, 'lng': -73.92721533735175}]",East Harlem,36,,,,,
36,4da63f2e6a23f2e805045a1a,MTA Subway - Cypress Ave (6),,138th St,40.8051559978669,-73.91334221302417,"[{'label': 'display', 'lat': 40.8051559978669, 'lng': -73.91334221302417}]",East Harlem,37,,,,,
37,5705ecab498eee8ce21c21bc,MTA Bus - E 97 St & 2 Av (M96),E 97th St,at 2nd Ave,40.7843317715796,-73.94738175150826,"[{'label': 'display', 'lat': 40.7843317715796, 'lng': -73.94738175150826}]",East Harlem,38,,,,,
38,56464340498e1dffc72ae006,MTA Bus - M101/M103 - Lexington Avenue & East 124 Street,Lexington Av & E 124 Street,Lexington Av & E 124 Street,40.80360690922295,-73.93759233038934,"[{'label': 'display', 'lat': 40.80360690922295, 'lng': -73.93759233038934}]",East Harlem,39,,,,,
39,589b5478abb86a6b4f5d60d4,Citi Bike Station - 103rd St & Lex Ave,E 103rd St,Lexington Ave,40.790237,-73.947395,"[{'label': 'display', 'lat': 40.790237, 'lng': -73.947395}]",East Harlem,40,,,,,
40,55ab308a498ea9246ad58071,MTA Bus - M98Ltd/M101Ltd/M102/M103/BxM1 (3rd Ave & E 97th St),,,40.785747456636415,-73.94904930114342,"[{'label': 'display', 'lat': 40.785747456636415, 'lng': -73.94904930114342}]",East Harlem,41,,,,,
41,56144cb1498e9e1f3e7bc86e,MTA Bus - E 96 St & 3 Av (M96),E 96 St,at 3rd Ave,40.785374655199966,-73.94955390604251,"[{'label': 'display', 'lat': 40.785374655199966, 'lng': -73.94955390604251}]",East Harlem,42,,,,,
42,4cb0f832f2dbef3b8fac79e5,MTA Bus - 1 Av & E 125 St (M15/M15-SBS),1st Ave,at E 125th St,40.80138854960168,-73.93136322498322,"[{'label': 'display', 'lat': 40.80138854960168, 'lng': -73.93136322498322}]",East Harlem,43,,,,,
43,4f62c15ac2eeb11352e6fe27,MTA Bus - E 125 St & Lexington Av (Bx15/M35/M60-SBS/M98/M100/M101),E 125th St,at Lexington Ave,40.804563982466426,-73.93768250942229,"[{'label': 'display', 'lat': 40.804563982466426, 'lng': -73.93768250942229}]",East Harlem,44,,,,,
44,5c16fb3b93bd63002c187bdb,MTA Bus - 106th St & 1st Ave (M15/M15-SBS),1st Ave,E 106th St,40.789799,-73.939774,"[{'label': 'display', 'lat': 40.789799, 'lng': -73.939774}]",East Harlem,45,,,,,
45,55c60e47498ec1c7be26195e,MTA Bus - M101/M103 (Lexington Ave & E 119th St),,,40.800266,-73.940473,"[{'label': 'display', 'lat': 40.800266, 'lng': -73.940473}]",East Harlem,46,,,,,
46,4db5dbc94df05e5aaafb489f,MTA Bus - 1 Av & E 97 St (M15/M15-SBS),1st Ave,at E 97th St,40.78415329921202,-73.943980423739,"[{'label': 'display', 'lat': 40.78415329921202, 'lng': -73.943980423739}]",East Harlem,47,,,,,
47,4e6094661850e238d67a2242,MTA Bus - E 96 St & Lexington Av (M96/M98/M101/M102/M103/BxM1),E 96th St,at Lexington Ave,40.786027328466126,-73.95125994474742,"[{'label': 'display', 'lat': 40.786027328466126, 'lng': -73.95125994474742}]",East Harlem,48,,,,,
48,4daaa6fc7abaf9a10c17bc80,"MTA MaBSTOA Bus at East 138th St & Willis Ave: (Bx15, Bx33)",East 138th Street,Willis Avenue,40.808566948306314,-73.92401317939338,"[{'label': 'display', 'lat': 40.808566948306314, 'lng': -73.92401317939338}]",East Harlem,49,,,,,
49,4c87b045d8086dcb7337a452,Aloft Harlem,2296 Frederick Douglass Blvd,btwn 123rd & 124th,40.8090711,-73.9515102,"[{'label': 'display', 'lat': 40.8090711, 'lng': -73.9515102}, {'label': 'entrance', 'lat': 40.809013, 'lng': -73.951557}]",East Harlem,50,,,,,
0,4ad78220f964a520960b21e3,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Fulton St,Nassau St,40.71070586655301,-74.00924333363412,"[{'label': 'display', 'lat': 40.71070586655301, 'lng': -74.00924333363412}]",Chinatown,1,,,,,
1,4ab5c01df964a520017620e3,MTA Subway - Delancey St/Essex St (F/J/M/Z),Essex St,at Delancey St,40.718672787969204,-73.9880113797074,"[{'label': 'display', 'lat': 40.718672787969204, 'lng': -73.9880113797074}]",Chinatown,2,,,,,
2,4aaa4e0ef964a520ad5520e3,MTA Subway - Brooklyn Bridge/City Hall/Chambers St (4/5/6/J/Z),Centre St,Chambers St,40.71245948565639,-74.00505423545837,"[{'label': 'display', 'lat': 40.71245948565639, 'lng': -74.00505423545837}]",Chinatown,3,,,,,
3,4b3bf3f3f964a520187f25e3,MTA Subway - Broadway/Lafayette St (B/D/F/M),E Houston St & Broadway,at Lafayette St,40.72535821966229,-73.99626731872559,"[{'label': 'display', 'lat': 40.72535821966229, 'lng': -73.99626731872559}]",Chinatown,4,,,,,
4,4b2ac07af964a520ecae24e3,MTA Subway - Canal St (6/J/N/Q/R/W/Z),Canal St,at Broadway,40.71814377480724,-74.00015652179718,"[{'label': 'display', 'lat': 40.71814377480724, 'lng': -74.00015652179718}]",Chinatown,5,,,,,
5,4b129875f964a520288b23e3,MTA Subway - Grand St (B/D),Grand St,at Chrystie St,40.71822927225697,-73.993675779937,"[{'label': 'display', 'lat': 40.71822927225697, 'lng': -73.993675779937}]",Chinatown,6,,,,,
6,4b2d6938f964a52019d624e3,MTA Subway - 2nd Ave (F),E Houston St,btwn 1st & 2nd Ave,40.72310098940151,-73.98886628594076,"[{'label': 'display', 'lat': 40.72310098940151, 'lng': -73.98886628594076}]",Chinatown,7,,,,,
7,4b78360df964a520a7bc2ee3,MTA Subway - Chambers St (1/2/3),Chambers St.,Hudson St.,40.71553135286653,-74.00928827864205,"[{'label': 'display', 'lat': 40.71553135286653, 'lng': -74.00928827864205}]",Chinatown,8,,,,,
8,4af180a2f964a52027e121e3,MTA Subway - Chambers St (A/C/E),156 Church St,at Chambers St.,40.71408594127328,-74.00858402252197,"[{'label': 'display', 'lat': 40.71408594127328, 'lng': -74.00858402252197}]",Chinatown,9,,,,,
9,4ab690abf964a520e07720e3,Pier 36,299 South St,at Montgomery St,40.7097594816142,-73.98495912551878,"[{'label': 'display', 'lat': 40.7097594816142, 'lng': -73.98495912551878}]",Chinatown,10,,,,,
10,4afc3ba3f964a520bb2022e3,MTA Subway - Canal St (A/C/E),Canal St,at 6th Ave,40.72065640620397,-74.00509819020775,"[{'label': 'display', 'lat': 40.72065640620397, 'lng': -74.00509819020775}]",Chinatown,11,,,,,
11,4ae8fd76f964a520e1b321e3,MTA Subway - Spring St (C/E),Spring St,at 6th Ave,40.72555453650328,-74.00396513982852,"[{'label': 'display', 'lat': 40.72555453650328, 'lng': -74.00396513982852}]",Chinatown,12,,,,,
12,4adfee75f964a520fb7d21e3,MTA Subway - East Broadway (F),E Broadway,at Rutgers St,40.71397317515882,-73.99012459618672,"[{'label': 'display', 'lat': 40.71397317515882, 'lng': -73.99012459618672}]",Chinatown,13,,,,,
13,51cc3643498eeee61f300a76,Long Island Rail Road,,,40.74984914031463,-73.90841119180926,"[{'label': 'display', 'lat': 40.74984914031463, 'lng': -73.90841119180926}]",Chinatown,14,,,,,
14,4b3bf55af964a5203c7f25e3,MTA Subway - Bleecker St (6),Bleecker St,Lafayette St,40.72578761330809,-73.99469511053206,"[{'label': 'display', 'lat': 40.72578761330809, 'lng': -73.99469511053206}]",Chinatown,15,,,,,
15,597b5f2cc21cb105947eb287,NYC Ferry - DUMBO Landing,Old Fulton St,at Furman St,40.703513269579396,-73.99581670761108,"[{'label': 'display', 'lat': 40.703513269579396, 'lng': -73.99581670761108}]",Chinatown,16,,,,,
16,3fd66200f964a52053eb1ee3,Soho Grand Hotel,54 Watts St,Between Grand Street & Canal Street,40.72391073,-74.00522352,"[{'label': 'display', 'lat': 40.72391073, 'lng': -74.00522352}]",Chinatown,17,,,,,
17,4b9454fff964a520fb7434e3,MTA Subway - Canal St (1),Canal St.,at Varick St.,40.72252934577027,-74.00609404436243,"[{'label': 'display', 'lat': 40.72252934577027, 'lng': -74.00609404436243}]",Chinatown,18,,,,,
18,57c98c00498ede2ae6ad9755,Arlo SoHo,231 Hudson St,,40.7244913,-74.0079651,"[{'label': 'display', 'lat': 40.7244913, 'lng': -74.0079651}]",Chinatown,19,,,,,
19,4b57b0dff964a520293c28e3,MTA Subway - City Hall (R/W),Warren St.,at Broadway,40.71339431394821,-74.00693448868766,"[{'label': 'display', 'lat': 40.71339431394821, 'lng': -74.00693448868766}]",Chinatown,20,,,,,
20,4b3abe48f964a520b96d25e3,MTA Subway - Houston St (1),W Houston St,Varick St,40.72817812554152,-74.00536979349889,"[{'label': 'display', 'lat': 40.72817812554152, 'lng': -74.00536979349889}]",Chinatown,21,,,,,
21,578692f4498e1054905dbde7,Hotel 50 Bowery,50 Bowery,btwn Bayard & Canal St,40.7159364,-73.9967894,"[{'label': 'display', 'lat': 40.7159364, 'lng': -73.9967894}]",Chinatown,22,,,,,
22,4b2cf7cff964a52079cb24e3,MTA Subway - Prince St (R/W),Prince St,at Broadway,40.7241992739604,-73.99774939691618,"[{'label': 'display', 'lat': 40.7241992739604, 'lng': -73.99774939691618}]",Chinatown,23,,,,,
23,56d8c0f8498edb854f926e6a,"The Beekman, A Thompson Hotel",123 Nassau St,Beekman St,40.7111725,-74.0067017,"[{'label': 'display', 'lat': 40.7111725, 'lng': -74.0067017}]",Chinatown,24,,,,,
24,5213605c11d23977442fe44d,Fairfield Inn & Suites by Marriott New York Manhattan/Downtown East,95 Henry Street,at Pike St,40.7132864,-73.9928307,"[{'label': 'display', 'lat': 40.7132864, 'lng': -73.9928307}, {'label': 'entrance', 'lat': 40.713239, 'lng': -73.992886}]",Chinatown,25,,,,,
25,4ab6c985f964a5200a7920e3,Greenwich Hotel,377 Greenwich St,N. Moore,40.71987580077512,-74.00994926691055,"[{'label': 'display', 'lat': 40.71987580077512, 'lng': -74.00994926691055}]",Chinatown,26,,,,,
26,4b871e4af964a5209db131e3,MTA Subway - Park Place (2/3),Park Place,at Broadway,40.71272663541604,-74.00776271126387,"[{'label': 'display', 'lat': 40.71272663541604, 'lng': -74.00776271126387}]",Chinatown,27,,,,,
27,4b68f12cf964a5201f942be3,MTA Subway - Spring St (6),Spring St.,Lafayette St.,40.72226051604079,-73.99713256722897,"[{'label': 'display', 'lat': 40.72226051604079, 'lng': -73.99713256722897}]",Chinatown,28,,,,,
28,57d1abf7498e8267bb81a953,Wyndham Garden Chinatown,93 Bowery,,40.717142491845145,-73.99522391828935,"[{'label': 'display', 'lat': 40.717142491845145, 'lng': -73.99522391828935}]",Chinatown,29,,,,,
29,4c23c9aca852c9283c11e26c,The James New York - SoHo,27 Grand St,btwn 6th Ave & Thompson St,40.7227053,-74.0047546,"[{'label': 'display', 'lat': 40.7227053, 'lng': -74.0047546}, {'label': 'entrance', 'lat': 40.722769, 'lng': -74.004717}]",Chinatown,30,,,,,
30,3fd66200f964a520bbe61ee3,The Roxy Hotel,2 Avenue of the Americas,btwn Walker & White St,40.71934055853672,-74.00504389888542,"[{'label': 'display', 'lat': 40.71934055853672, 'lng': -74.00504389888542}]",Chinatown,31,,,,,
31,4c2caafb8ef52d7f823a33ba,Sheraton Tribeca,370 Canal St,at Wooster St,40.7206786,-74.0043767,"[{'label': 'display', 'lat': 40.7206786, 'lng': -74.0043767}]",Chinatown,32,,,,,
32,4ab04eb9f964a520fe6620e3,The Bowery Hotel,335 Bowery,btwn E 2nd & E 3rd St,40.72614466252136,-73.99162708611642,"[{'label': 'display', 'lat': 40.72614466252136, 'lng': -73.99162708611642}]",Chinatown,33,,,,,
33,4cbb48a94495721e8dd7547a,MTA Bus - Madison St & Catherine St (M15),Madison st,at Catherine St,40.71206495029605,-73.99718863751178,"[{'label': 'display', 'lat': 40.71206495029605, 'lng': -73.99718863751178}]",Chinatown,34,,,,,
34,49efcc88f964a52006691fe3,Smyth Hotel,85 W Broadway,Chambers St,40.7151439,-74.0091826,"[{'label': 'display', 'lat': 40.7151439, 'lng': -74.0091826}]",Chinatown,35,,,,,
35,4a24510af964a520107e1fe3,SIXTY SoHo Hotel,60 Thompson St,btw Broome & Spring,40.72395,-74.003124,"[{'label': 'display', 'lat': 40.72395, 'lng': -74.003124}]",Chinatown,36,,,,,
36,4cbca4b8dd41a35daecff4a0,MTA Bus - Allen St & Grand St (M15/M15-SBS),Allen St,at Grand St,40.71729565612735,-73.99136348206672,"[{'label': 'display', 'lat': 40.71729565612735, 'lng': -73.99136348206672}]",Chinatown,37,,,,,
37,4db12e95a86e63d21166092b,Spring Street & 6th Avenue,Spring St,at 6th Ave,40.72552355258455,-74.00405359884837,"[{'label': 'display', 'lat': 40.72552355258455, 'lng': -74.00405359884837}]",Chinatown,38,,,,,
38,4b1298b1f964a5202f8b23e3,MTA Subway - Bowery (J/Z),Bowery,at Delancey St,40.72028545368878,-73.99344326515583,"[{'label': 'display', 'lat': 40.72028545368878, 'lng': -73.99344326515583}]",Chinatown,39,,,,,
39,5648ead638fa50411e04d842,Walker Hotel Tribeca,396 Broadway,Walker Street,40.718481238800585,-74.00246858596802,"[{'label': 'display', 'lat': 40.718481238800585, 'lng': -74.00246858596802}]",Chinatown,40,,,,,
40,4a32f2a7f964a520cf9a1fe3,Mercer Hotel,147 Mercer St,at Prince St,40.724827682731956,-73.99855256080627,"[{'label': 'display', 'lat': 40.724827682731956, 'lng': -73.99855256080627}, {'label': 'entrance', 'lat': 40.724894, 'lng': -73.998475}]",Chinatown,41,,,,,
41,5bd4cc646adbf5002c1ced5c,Moxy NYC Downtown,26 Ann St,,40.7107834,-74.0078655,"[{'label': 'display', 'lat': 40.7107834, 'lng': -74.0078655}]",Chinatown,42,,,,,
42,4ae77379f964a5206cab21e3,Duane Street Hotel,130 Duane St,Church St,40.7158584594727,-74.0074462890625,"[{'label': 'display', 'lat': 40.7158584594727, 'lng': -74.0074462890625}]",Chinatown,43,,,,,
43,5a71f5dafdb9a7499731c928,The Dominick,246 Spring St,,40.725468,-74.00533,"[{'label': 'display', 'lat': 40.725468, 'lng': -74.00533}]",Chinatown,44,,,,,
44,4cd54de87da9a35dc8a3e8b9,The Nolitan Hotel,30 Kenmare St,at Elizabeth St,40.7205772,-73.9953391,"[{'label': 'display', 'lat': 40.7205772, 'lng': -73.9953391}, {'label': 'entrance', 'lat': 40.720601, 'lng': -73.995243}]",Chinatown,45,,,,,
45,4a8ed915f964a520e11220e3,Hampton Inn by Hilton,320 Pearl St,,40.70889232606523,-74.00200188159943,"[{'label': 'display', 'lat': 40.70889232606523, 'lng': -74.00200188159943}]",Chinatown,46,,,,,
46,568e0274498edab9f98e5372,Four Points by Sheraton New York Downtown,6 Platt St,,40.7074228,-74.0063738,"[{'label': 'display', 'lat': 40.7074228, 'lng': -74.0063738}, {'label': 'entrance', 'lat': 40.707429, 'lng': -74.006328}]",Chinatown,47,,,,,
47,51a167ba8bbd0c66418468f3,Citi Bike Station,Norfolk St,Broome St,40.71742610405828,-73.98803896903485,"[{'label': 'display', 'lat': 40.71742610405828, 'lng': -73.98803896903485}]",Chinatown,48,,,,,
48,4b6ece0bf964a52051cb2ce3,Best Western Bowery Hanbee Hotel,231 Grand St,,40.718445566114966,-73.99519848129358,"[{'label': 'display', 'lat': 40.718445566114966, 'lng': -73.99519848129358}, {'label': 'entrance', 'lat': 40.718467, 'lng': -73.995108}]",Chinatown,49,,,,,
49,547dc381498ec37f84f01439,Aloft Manhattan Downtown - Financial District,49-53 Ann St,,40.71039382975258,-74.00670352576526,"[{'label': 'display', 'lat': 40.71039382975258, 'lng': -74.00670352576526}]",Chinatown,50,,,,,
0,4bd9b8afe914a593809457fa,Richmond Hill Centre Terminal,8675 Yonge St,at Highway 7,43.84013661092635,-79.42558041354461,"[{'label': 'display', 'lat': 43.84013661092635, 'lng': -79.42558041354461}]",Richmond Hill,1,,,,,
1,4b45bd1af964a520b70f26e3,Richmond Hill GO Station,6 Newkirk Rd,at Major Mackenzie Dr E,43.87440125596692,-79.42599588628406,"[{'label': 'display', 'lat': 43.87440125596692, 'lng': -79.42599588628406}]",Richmond Hill,2,,,,,
2,4add3b3df964a520b36421e3,Sheraton Parkway Toronto North Hotel & Suites,600 Highway 7,at Leslie St,43.845757197022145,-79.38100039958954,"[{'label': 'display', 'lat': 43.845757197022145, 'lng': -79.38100039958954}]",Richmond Hill,3,,,,,
3,4b9e8c85f964a52002ee36e3,Holiday Inn Express & Suites Toronto - Markham,10 East Pearce Street,,43.84920859713074,-79.38225607429541,"[{'label': 'display', 'lat': 43.84920859713074, 'lng': -79.38225607429541}]",Richmond Hill,4,,,,,
4,59128e38ad910e524fafe180,Gormley Go Station,1650 Stouffville Road,,43.941378,-79.398192,"[{'label': 'display', 'lat': 43.941378, 'lng': -79.398192}]",Richmond Hill,5,,,,,
5,4c0a6dd46071a593dd7adf32,Enterprise Rent-A-Car,60 Industrial Rd,,43.8870023,-79.4380504,"[{'label': 'display', 'lat': 43.8870023, 'lng': -79.4380504}]",Richmond Hill,6,,,,,
6,4cc0bc98873c236aa48cb423,Bernard Station,Yonge St & Bernard Ave,,43.89444634244347,-79.44214113332332,"[{'label': 'display', 'lat': 43.89444634244347, 'lng': -79.44214113332332}]",Richmond Hill,7,,,,,
7,4bc9fc3ea276eee106386202,Best Western Parkway Hotel,600 Highway 7 E,at Leslie St,43.8454708,-79.3816577,"[{'label': 'display', 'lat': 43.8454708, 'lng': -79.3816577}]",Richmond Hill,8,,,,,
8,4c5579e5f5f3d13a315cd6fb,Viva Blue Stop,Yonge St. & Major Mackenzie Dr.,,43.87090720206119,-79.43725034594536,"[{'label': 'display', 'lat': 43.87090720206119, 'lng': -79.43725034594536}]",Richmond Hill,9,,,,,
9,52fb6dea498e35675bf0972d,16th Avenue & Yonge Street,Yonge Street,16th avenue,43.85300506049763,-79.43304061889648,"[{'label': 'display', 'lat': 43.85300506049763, 'lng': -79.43304061889648}]",Richmond Hill,10,,,,,
10,4f48f95be4b0d637419eeb24,Yonge/Carrville,Yonge Street,Carrville Road,43.85296030064366,-79.43332149722636,"[{'label': 'display', 'lat': 43.85296030064366, 'lng': -79.43332149722636}]",Richmond Hill,11,,,,,
11,5330fae0498e9270838b8f1c,Elgin Mills Rd - Bayview Ave,Elgin Mills Rd,Bayview Ave,43.89365568081777,-79.4198226928711,"[{'label': 'display', 'lat': 43.89365568081777, 'lng': -79.4198226928711}]",Richmond Hill,12,,,,,
12,4b6c067ef964a5203b202ce3,Langstaff GO Station,10 Red Maple Rd,at Highway 7 E,43.83825694600677,-79.42286968231201,"[{'label': 'display', 'lat': 43.83825694600677, 'lng': -79.42286968231201}]",Richmond Hill,13,,,,,
13,4e7be6c1814d3907a7160a4c,Viva Blue Stop (NB),Yonge St.,at 19th. Ave.,43.908232793715726,-79.44609094185405,"[{'label': 'display', 'lat': 43.908232793715726, 'lng': -79.44609094185405}]",Richmond Hill,14,,,,,
14,4fb0f49ee4b08a88c6988404,Hertz,10414 Yonge Street,@Avante Mazda Dealership,43.880878,-79.439935,"[{'label': 'display', 'lat': 43.880878, 'lng': -79.439935}]",Richmond Hill,15,,,,,
15,4e6e8e068877540d487e5aac,Leslie Vivastation,Highway 7,at Leslie St,43.84444303369203,-79.38294474506543,"[{'label': 'display', 'lat': 43.84444303369203, 'lng': -79.38294474506543}]",Richmond Hill,16,,,,,
16,4d6698d96d86224b59999481,YRT Stop #2859,10610 Bayview Ave.,Taylor Mills Dr. N.,43.89009908532838,-79.41917896270752,"[{'label': 'display', 'lat': 43.89009908532838, 'lng': -79.41917896270752}]",Richmond Hill,17,,,,,
17,5346d8e3498ec4c4d5112233,Avis Car Rental,10619  Yonge Street,,43.886373,-79.440318,"[{'label': 'display', 'lat': 43.886373, 'lng': -79.440318}]",Richmond Hill,18,,,,,
18,4dee177db0fb43a756eaccb2,Bantry-Scott Vivastation (SB),Yonge St,at Scott Dr,43.84669619402466,-79.43133215412259,"[{'label': 'display', 'lat': 43.84669619402466, 'lng': -79.43133215412259}]",Richmond Hill,19,,,,,
19,579fd795498e9faec3deabbd,Canadas Best Value Inn Richmond Hill Toronto N,13100 Yonge St,,43.947104,-79.455278,"[{'label': 'display', 'lat': 43.947104, 'lng': -79.455278}]",Richmond Hill,20,,,,,
20,4f499d0de4b0d5cf9f681fd6,Bayview Ave - Major Mackenzie Dr,Bayview Ave,Major Mackenzie Dr,43.87684465050517,-79.41408571722083,"[{'label': 'display', 'lat': 43.87684465050517, 'lng': -79.41408571722083}]",Richmond Hill,21,,,,,
21,4e8f6bb1dab46521c0a93257,Hwy 404 at Elgin Mills,Highway 404,at Elgin Mills,43.90142687605168,-79.38431024551392,"[{'label': 'display', 'lat': 43.90142687605168, 'lng': -79.38431024551392}]",Richmond Hill,22,,,,,
22,4e7bdc70814d3907a714aab3,Viva Stop,Yonge St. & Bernard Ave.,,43.894432354768654,-79.4424598333227,"[{'label': 'display', 'lat': 43.894432354768654, 'lng': -79.4424598333227}]",Richmond Hill,23,,,,,
23,55edce2e498e43ed371bccd6,Elgin Mills Rd E and Leslie St,,,43.89854912271351,-79.39584099680067,"[{'label': 'display', 'lat': 43.89854912271351, 'lng': -79.39584099680067}]",Richmond Hill,24,,,,,
24,4e7bd1dc814d3907a7136699,Viva Blue Stop,Yonge St. & 16th-Carrville,,43.853283583713484,-79.43344831466675,"[{'label': 'display', 'lat': 43.853283583713484, 'lng': -79.43344831466675}]",Richmond Hill,25,,,,,
25,4e90600793adc15b6207ccb2,16th Ave & Bayview,,,43.85766717913484,-79.41120000414404,"[{'label': 'display', 'lat': 43.85766717913484, 'lng': -79.41120000414404}]",Richmond Hill,26,,,,,
26,4f4d2700e4b03933868c21cd,Yonge and Crosby,Yonge St,Crosby Avenue,43.88011938157583,-79.43927675485611,"[{'label': 'display', 'lat': 43.88011938157583, 'lng': -79.43927675485611}]",Richmond Hill,27,,,,,
27,53badaa4498e9f465736a930,Budget Car Rental (Budget Car & Truck Rental),10619 Yonge St,,43.886444,-79.440321,"[{'label': 'display', 'lat': 43.886444, 'lng': -79.440321}]",Richmond Hill,28,,,,,
28,4d34b8d698336dcba35f3af0,Hwy 7 & Leslie,Highway 7,Leslie,43.84535202860011,-79.3818485560509,"[{'label': 'display', 'lat': 43.84535202860011, 'lng': -79.3818485560509}]",Richmond Hill,29,,,,,
29,4f3aba07e4b0a81c4a5453f3,Hwy 7 at Valleymede,Highway 7 E.,at Valleymede Dr.,43.84201144896145,-79.39086553834427,"[{'label': 'display', 'lat': 43.84201144896145, 'lng': -79.39086553834427}]",Richmond Hill,30,,,,,
30,4edaa1109911a3e78d7de2ac,Leslie St & Major Mackenzie Dr E,Leslie St.,Major Mackenzie Dr.,43.8807563573941,-79.39180567310521,"[{'label': 'display', 'lat': 43.8807563573941, 'lng': -79.39180567310521}]",Richmond Hill,31,,,,,
31,506b67f7e4b0b06da5be72e4,Bayview Ave & Weldrick Rd,,,43.868901578005584,-79.41365149187757,"[{'label': 'display', 'lat': 43.868901578005584, 'lng': -79.41365149187757}]",Richmond Hill,32,,,,,
32,4bc9fc3fa276eee107386202,Travelodge by Wyndham Richmond Hill,10711 Yonge St,at Elgin Mills Rd,43.8886871246407,-79.4404587724412,"[{'label': 'display', 'lat': 43.8886871246407, 'lng': -79.4404587724412}]",Richmond Hill,33,,,,,
33,4c31dd97a0ced13a902e146e,Yonge/Weldrick,Yonge St,Weldrick Road,43.86026093944487,-79.43467408418655,"[{'label': 'display', 'lat': 43.86026093944487, 'lng': -79.43467408418655}]",Richmond Hill,34,,,,,
34,4c40b28a520fa593d277c8ac,Viva Stop,Yonge St. & Elgin Mills Rd.,,43.88941972000785,-79.44148100112642,"[{'label': 'display', 'lat': 43.88941972000785, 'lng': -79.44148100112642}]",Richmond Hill,35,,,,,
35,4cb62082b315a093c69a9976,Highway 7 & Bayview,Hwy. 7,Bayview Ave,43.840234,-79.406643,"[{'label': 'display', 'lat': 43.840234, 'lng': -79.406643}]",Richmond Hill,36,,,,,
36,4e8b84179a52f194ddedf300,Leslie & 16th,Leslie St,16th Avenue,43.8620504287454,-79.38728634138793,"[{'label': 'display', 'lat': 43.8620504287454, 'lng': -79.38728634138793}]",Richmond Hill,37,,,,,
